goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.9248957231847448,0.2497564132357568,0.5081207813060412,0.5533553095162596,0.11178057439452734,1.232080695208789
Z1,0.9248957231847448,0.0,1.015852804236485,1.3457804427171618,1.4464451611244882,1.0100701489341317,1.7315904699309117
X0,0.2497564132357568,1.015852804236485,0.0,0.3328375648966217,0.5182006730994088,0.2824643108696154,1.2941751647868676
X1,0.5081207813060412,1.3457804427171618,0.3328375648966217,0.0,0.33554047703447415,0.4787651267940356,1.2854560366742311
Z0_X0,0.5533553095162596,1.4464451611244882,0.5182006730994088,0.33554047703447415,0.0,0.47928887918302887,1.101431767931865
X0_Z0,0.11178057439452734,1.0100701489341317,0.2824643108696154,0.4787651267940356,0.47928887918302887,0.0,1.174505301769464
weakZ0_Z0,1.232080695208789,1.7315904699309117,1.2941751647868676,1.2854560366742311,1.101431767931865,1.174505301769464,0.0
