goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,3.341739267126631,2.2020010599550344,2.5916323117442635,2.4562858644936263,1.8383687005204232,2.7708929783400773
Z1,3.341739267126631,0.0,2.914198039036932,3.63568966752772,4.550343591990186,2.8330526575600254,2.343298015700695
X0,2.2020010599550344,2.914198039036932,0.0,2.1848564444410505,2.839475150150009,1.7783462489799697,3.1983982722822586
X1,2.5916323117442635,3.63568966752772,2.1848564444410505,0.0,2.1152114963935547,1.7613545028901931,3.2907743008695247
Z0_X0,2.4562858644936263,4.550343591990186,2.839475150150009,2.1152114963935547,0.0,3.017634383449905,3.5087011150262053
X0_Z0,1.8383687005204232,2.8330526575600254,1.7783462489799697,1.7613545028901931,3.017634383449905,0.0,2.8432809690786924
weakZ0_Z0,2.7708929783400773,2.343298015700695,3.1983982722822586,3.2907743008695247,3.5087011150262053,2.8432809690786924,0.0
