goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.16203990148619474,0.13542064667312237,0.2703056511432725,0.2711379667131439,0.06430767396404422,0.1278513065401946
Z1,0.16203990148619474,0.0,0.26301153034262087,0.40350316443360845,0.41176424505132053,0.20371002164747057,0.23432770731471564
X0,0.13542064667312237,0.26301153034262087,0.0,0.1598114027448284,0.1850976986868007,0.077228867823484,0.21850590779670087
X1,0.2703056511432725,0.40350316443360845,0.1598114027448284,0.0,0.058512330846421795,0.21943761980623036,0.2976535106843008
Z0_X0,0.2711379667131439,0.41176424505132053,0.1850976986868007,0.058512330846421795,0.0,0.22734299698232407,0.2807265126341418
X0_Z0,0.06430767396404422,0.20371002164747057,0.077228867823484,0.21943761980623036,0.22734299698232407,0.0,0.1654026004517415
weakZ0_Z0,0.1278513065401946,0.23432770731471564,0.21850590779670087,0.2976535106843008,0.2807265126341418,0.1654026004517415,0.0
