3.089280197713932703e-04,9.975285758418288573e-01,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04
3.096934035305047919e-04,3.096934035305047919e-04,9.975224527717559964e-01,3.096934035305047919e-04,3.096934035305047919e-04,3.096934035305047919e-04,3.096934035305047919e-04,3.096934035305047919e-04,3.096934035305047919e-04
9.975331483194572746e-01,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04,3.083564600678383996e-04
3.165558721114276647e-04,3.165558721114276647e-04,3.165558721114276647e-04,3.165558721114276647e-04,9.974675530231086329e-01,3.165558721114276647e-04,3.165558721114276647e-04,3.165558721114276647e-04,3.165558721114276647e-04
3.091190108191653940e-04,3.091190108191653940e-04,3.091190108191653940e-04,3.091190108191653940e-04,3.091190108191653940e-04,9.975270479134467072e-01,3.091190108191653940e-04,3.091190108191653940e-04,3.091190108191653940e-04
3.047851264858274711e-04,3.047851264858274711e-04,3.047851264858274711e-04,9.975617189881134106e-01,3.047851264858274711e-04,3.047851264858274711e-04,3.047851264858274711e-04,3.047851264858274711e-04,3.047851264858274711e-04
3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,3.089280197713932703e-04,9.975285758418288573e-01,3.089280197713932703e-04
3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,3.108486167236555590e-04,9.975132110662107143e-01
3.175611305176246528e-04,3.175611305176246528e-04,3.175611305176246528e-04,3.175611305176246528e-04,3.175611305176246528e-04,3.175611305176246528e-04,9.974595109558590522e-01,3.175611305176246528e-04,3.175611305176246528e-04
3.135779241141423558e-04,3.135779241141423558e-04,9.974913766070868659e-01,3.135779241141423558e-04,3.135779241141423558e-04,3.135779241141423558e-04,3.135779241141423558e-04,3.135779241141423558e-04,3.135779241141423558e-04
9.974416373520946788e-01,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04,3.197953309881675890e-04
3.118178983473651245e-04,9.975054568132211141e-01,3.118178983473651245e-04,3.118178983473651245e-04,3.118178983473651245e-04,3.118178983473651245e-04,3.118178983473651245e-04,3.118178983473651245e-04,3.118178983473651245e-04
3.064664419246092416e-04,3.064664419246092416e-04,3.064664419246092416e-04,3.064664419246092416e-04,3.064664419246092416e-04,9.975482684646030940e-01,3.064664419246092416e-04,3.064664419246092416e-04,3.064664419246092416e-04
3.167564143173899269e-04,3.167564143173899269e-04,3.167564143173899269e-04,9.974659486854609014e-01,3.167564143173899269e-04,3.167564143173899269e-04,3.167564143173899269e-04,3.167564143173899269e-04,3.167564143173899269e-04
