2.504986479267335420e-01
2.304518488058444059e-01
2.199481387210466821e-01
2.071514239796412582e-01
1.912683879854605862e-01
1.886169442096424786e-01
1.812719556458171066e-01
1.729873636226765821e-01
1.630114653469637576e-01
1.598644942008320691e-01
1.542338326185734021e-01
1.503407529897313744e-01
1.447663047025288252e-01
1.351314925344937468e-01
1.300693933480359110e-01
1.264599977996997693e-01
1.210463384603063242e-01
1.135319598546555703e-01
1.089585661140710926e-01
1.044380096733975583e-01
9.831740714374995194e-02
9.777322058054556397e-02
8.787064966430833957e-02
8.564870820368745974e-02
7.891103224975179464e-02
7.588073061006968267e-02
7.258304937973358850e-02
6.986768567670416374e-02
5.589728651606078180e-02
5.384782313597721859e-02
4.592291977397360697e-02
4.317312230286733665e-02
4.011077985112801447e-02
3.303137545736784669e-02
3.118706650969403985e-02
2.302994423857029557e-02
2.086157157784674851e-02
1.484030187229635860e-02
1.248189880402106669e-02
3.257710662521990860e-03
3.897012803634955366e-16
5.178979419032524569e-17
2.661050172637682275e-17
7.256308288845281166e-18
2.942051628560270485e-18
