9.002136100091547022e-02,1.907232224595666881e-01,9.856576136710405722e-02,1.089411046689044843e-01,1.126029905401281644e-01,1.052792187976808042e-01,1.003967043027158973e-01,1.010070186145865107e-01,9.246261824839792365e-02
1.024577082668368944e-01,9.735078199808490373e-02,9.990424513246090599e-02,8.969039259495691085e-02,9.862751356527289792e-02,2.026811362910947989e-01,1.120331950207468924e-01,9.096712416214490504e-02,1.062879029684008908e-01
9.187833176544371594e-02,1.125744747569771137e-01,1.025399811853245496e-01,1.094386955158356822e-01,1.044214487300094141e-01,9.877704609595484853e-02,9.877704609595484853e-02,1.012856694888679826e-01,1.803073063656318586e-01
1.073155011279407073e-01,9.442475024170157716e-02,9.571382533032549156e-02,1.040928134063809213e-01,1.724137931034482873e-01,1.002255881405091781e-01,1.086045762165646217e-01,1.092491137608765650e-01,1.079600386722526645e-01
1.155428933206710945e-01,9.844887622665400573e-02,1.085786641342196962e-01,9.591642924976258311e-02,1.123773345995568163e-01,9.338398227287116049e-02,1.117442228553339606e-01,1.655587211142766635e-01,9.844887622665400573e-02
1.794871794871794879e-01,1.085786641342196962e-01,1.028806584362139953e-01,9.591642924976258311e-02,1.028806584362139953e-01,1.117442228553339606e-01,1.047799936688825623e-01,9.465020576131687180e-02,9.908198797087686138e-02
1.094797318863708901e-01,1.196935844238748853e-01,1.758697733801468377e-01,9.352058729652090729e-02,9.479731886370890148e-02,9.671241621449090664e-02,9.543568464730289858e-02,9.735078199808490373e-02,1.171401212894988830e-01
9.507373705679322828e-02,1.013492312519610888e-01,1.019767806714778763e-01,1.854408534672105369e-01,1.000941324129275140e-01,1.063696266080953884e-01,1.139002196422968377e-01,1.082522748666457507e-01,8.754314402259177896e-02
1.065397605158120986e-01,9.425852011053116597e-02,1.182069389008289784e-01,1.040835124347559149e-01,1.040835124347559149e-01,9.732883021185140260e-02,1.550506601166717902e-01,1.139085047589806637e-01,1.065397605158120986e-01
9.428314875785692717e-02,1.068542352589045147e-01,8.530380125710865236e-02,9.248727925770727776e-02,1.122418437593534907e-01,1.804848847650404042e-01,1.008680035917390028e-01,1.248129302604010782e-01,1.026638730918886522e-01
1.699130955948456589e-01,1.111777045250224721e-01,1.105783637998201951e-01,1.033862750973928712e-01,8.900209769253820957e-02,1.195684746778543639e-01,9.919089002097693231e-02,9.859154929577464144e-02,9.859154929577464144e-02
8.867750843817122364e-02,1.021785823872353449e-01,9.542804541270327734e-02,9.420067505369744687e-02,9.420067505369744687e-02,1.095428045412703277e-01,1.905492482356551109e-01,1.070880638232586668e-01,1.181343970543111410e-01
1.004784688995215280e-01,1.094098883572567765e-01,1.023923444976076597e-01,1.049441786283891592e-01,1.030303030303030276e-01,9.601275917065391075e-02,9.601275917065391075e-02,1.770334928229665150e-01,1.106858054226475263e-01
1.073629581576386605e-01,9.438858254946480564e-02,1.086603957184560515e-01,1.929938371715861078e-01,1.047680830360038923e-01,9.503730132987349422e-02,1.060655205968212833e-01,9.438858254946480564e-02,9.633473889069088525e-02
9.779571561626823617e-02,1.797578391803787701e-01,1.046258925799441186e-01,1.071095932940080708e-01,9.965849115181620033e-02,1.046258925799441186e-01,9.717479043775224812e-02,1.046258925799441186e-01,1.046258925799441186e-01
1.145085803432137339e-01,9.266770670826833534e-02,1.020280811232449347e-01,1.163806552262090510e-01,1.001560062402496037e-01,1.007800312012480520e-01,1.039001560062402518e-01,1.063962558502340033e-01,1.631825273010920341e-01
1.081163859111791692e-01,1.007656967840735024e-01,1.013782542113323137e-01,1.087289433384379805e-01,1.748851454823889817e-01,9.218989280245022677e-02,1.068912710566615604e-01,1.032159264931087339e-01,1.038284839203675314e-01
1.024004861744150646e-01,9.814646004254026779e-02,1.747189304162868329e-01,1.042236402309328486e-01,8.416894560923730839e-02,1.024004861744150646e-01,1.054390762686113620e-01,1.109085384381646860e-01,1.175934366453965374e-01
1.096264804129972736e-01,1.102338293349529319e-01,1.703613726085636271e-01,1.041603401153962938e-01,1.017309444275736469e-01,1.059823868812632824e-01,9.383540844215002008e-02,1.059823868812632824e-01,9.808685089583965566e-02
1.037242228377962400e-01,1.055709449061249666e-01,1.086488150200061592e-01,9.079716835949522280e-02,9.387503847337642926e-02,1.061865189289011996e-01,9.572176054170514203e-02,1.135734072022160646e-01,1.819021237303785898e-01
1.022056539297918620e-01,1.071761416589002841e-01,9.412861136999067790e-02,9.350730040385213382e-02,1.028269648959304200e-01,1.046908977943460661e-01,9.847778813296054201e-02,1.817334575955265596e-01,1.152531842187014544e-01
1.082883455065100087e-01,1.641791044776119424e-01,1.171800571610034924e-01,8.859955541441727478e-02,1.178151794220387433e-01,1.032073674182280021e-01,9.304541124166401667e-02,1.013020006351222635e-01,1.063829787234042562e-01
1.046975744550199539e-01,9.732883021185140260e-02,1.034694504144918620e-01,9.732883021185140260e-02,1.108381946576604271e-01,1.796131409272336554e-01,9.425852011053116597e-02,1.003991403131716253e-01,1.120663186981885190e-01
1.009690528290090594e-01,1.072210065645514271e-01,9.596748984057518195e-02,1.097217880587683658e-01,1.028446389496717739e-01,9.346670834635824321e-02,1.853704282588308772e-01,1.084713973116598895e-01,9.596748984057518195e-02
1.179518439500152338e-01,9.234989332520572580e-02,9.478817433709234297e-02,1.161231331911002779e-01,1.703748857055775723e-01,1.051508686376104867e-01,9.966473636086559118e-02,9.174032307223407845e-02,1.118561414202986909e-01
1.954022988505747238e-01,9.785647716682199793e-02,9.847778813296054201e-02,1.115253184218701482e-01,1.028269648959304200e-01,1.009630319975147600e-01,8.977943460702081380e-02,9.972041006523765794e-02,1.034482758620689641e-01
9.892262487757100264e-02,9.696376101860920693e-02,1.185112634671890292e-01,1.674828599412340746e-01,9.761671563826314346e-02,1.028403525954946079e-01,1.074110349330721498e-01,1.061051256937642767e-01,1.041462618348024810e-01
1.101611312068398602e-01,8.714238737257480605e-02,1.081880960210457043e-01,1.095034528115751415e-01,9.503452811575140158e-02,1.029266688589279832e-01,9.634988490628082491e-02,1.903978954291351555e-01,1.002959552778691227e-01
1.045813586097946307e-01,9.383886255924170361e-02,1.058451816745655666e-01,1.690363349131121518e-01,9.573459715639810741e-02,9.889415481832543320e-02,1.165876777251184798e-01,1.140600315955766220e-01,1.014218009478673049e-01
1.835853131749460021e-01,1.021289725393397102e-01,9.472385066337550563e-02,1.076828139463128636e-01,9.719222462203024049e-02,9.719222462203024049e-02,1.126195618636223333e-01,1.052144399876581288e-01,9.966059858068497535e-02
1.023670458038733466e-01,1.097448509068552069e-01,9.498924070089148630e-02,9.007070396557023684e-02,9.683369197663695138e-02,1.226560098370734764e-01,1.017522287119581870e-01,9.867814325238241646e-02,1.829080848447586782e-01
9.291032696665588175e-02,1.129815474263515668e-01,1.019747491097442588e-01,1.013272903852379392e-01,1.039171252832631898e-01,1.065069601812884403e-01,1.738426675299449553e-01,1.026222078342505645e-01,1.039171252832631898e-01
1.031619290961354185e-01,1.006068348770360887e-01,1.038007026509102509e-01,9.805174065793675897e-02,1.817310763334397949e-01,1.108272117534334078e-01,9.166400511018843456e-02,9.549664643883742920e-02,1.146598530820824025e-01
9.785049727301892153e-02,1.158164902149502740e-01,1.074751363490535766e-01,1.042669233237086962e-01,9.207571382739813959e-02,1.793391081167789447e-01,1.029836381135707385e-01,9.913378248315687924e-02,1.010587102983638158e-01
9.230297454768475462e-02,1.015026065624041740e-01,1.769395890831033380e-01,1.076356945722171110e-01,1.045691505673106425e-01,9.168966574670346648e-02,1.174486353879178185e-01,1.076356945722171110e-01,1.002759889604415838e-01
1.131792254578204704e-01,1.702191534073851653e-01,1.149804863404383093e-01,1.035725007505253620e-01,1.023716601621134786e-01,1.131792254578204704e-01,9.696787751425997581e-02,8.495947163014110071e-02,1.005703992794956536e-01
1.619696500464540001e-01,1.148962527098172787e-01,1.037472901827191096e-01,1.000309693403530487e-01,1.093217714462682011e-01,9.631464849798698769e-02,1.136574790956952630e-01,1.105605450603902168e-01,8.950139362031588053e-02
9.048040082522841587e-02,1.747715885646920209e-01,1.081638667845564450e-01,1.087533156498673714e-01,9.696433834364868998e-02,1.046271735926908308e-01,1.028588269967580376e-01,9.696433834364868998e-02,1.164161508989095262e-01
1.079634875668870064e-01,9.726156751652502430e-02,1.734340572867485164e-01,1.010387157695939592e-01,8.655964746616304217e-02,1.155177840730248623e-01,1.029272898961284266e-01,1.104815864022662825e-01,1.048158640226628940e-01
1.102241326373963742e-01,1.182069389008289784e-01,1.003991403131716253e-01,1.839115750690819839e-01,9.487258213079520497e-02,8.443352778630641708e-02,1.059256984955480457e-01,1.003991403131716253e-01,1.016272643536997172e-01
1.012377023167248535e-01,9.996826404316090653e-02,1.139320850523643236e-01,9.679466835925103207e-02,1.678832116788321061e-01,1.082196128213265690e-01,1.031418597270707671e-01,1.113932085052364296e-01,9.742938749603299864e-02
1.074330424315377702e-01,8.636773999398134061e-02,9.780318988865482899e-02,9.419199518507373470e-02,1.080349082154679480e-01,1.868793259103219973e-01,1.182666265422810670e-01,9.118266626542280429e-02,1.098405055672584951e-01
1.005808621216753296e-01,1.140324059920513611e-01,9.996942830938550240e-02,1.036380311831244239e-01,1.170895750535004554e-01,9.140935493732803285e-02,1.696728829104249547e-01,9.874656068480587578e-02,1.048608988077040644e-01
1.082196128213265690e-01,1.082196128213265690e-01,1.031418597270707671e-01,1.069501745477626081e-01,1.012377023167248535e-01,1.082196128213265690e-01,1.056807362741986611e-01,1.634401777213582985e-01,9.489051094890510463e-02
1.015501423600126546e-01,1.072445428661815831e-01,9.205947484973109329e-02,1.154697880417589334e-01,8.826320784561847432e-02,9.901929769060423270e-02,1.047136981967731750e-01,1.167352103764631444e-01,1.749446377728566815e-01
