8.299672599515997007e-01
8.223890313499849780e-01
8.153144986245430825e-01
7.994013792786180961e-01
7.918643711642336935e-01
7.810775561175911097e-01
7.361149143313669985e-01
7.295080769448565317e-01
1.928725120883452993e-01
1.861446589857602141e-01
1.775664251828241724e-01
1.681495120788175923e-01
1.620725654067668164e-01
1.547954057237666825e-01
1.474117304754931357e-01
1.447821022895321719e-01
1.319290731499989655e-01
1.294948104447533888e-01
1.172118304708172354e-01
1.143904398457265270e-01
1.064228653943204567e-01
9.984927383095186515e-02
9.351194626930643683e-02
8.839953417679653758e-02
8.409343168727180517e-02
8.117055094468564325e-02
7.970180533431163450e-02
6.750881233922419178e-02
6.284413079165424021e-02
5.662245707516259940e-02
5.184501597915207316e-02
5.111708990104985723e-02
4.501751788784903036e-02
4.178972974262893519e-02
3.633321924264387021e-02
3.198924716351062708e-02
2.365927329791369174e-02
1.808174208282022424e-02
1.343854138590924209e-02
7.468147970481702445e-03
2.185517500418010757e-16
8.322655128691633928e-17
6.136207229854747808e-17
1.995436878278765244e-17
1.211593704614375539e-17
