3.327154772937905292e-01,7.259808464627741376e-02,8.433734939759035543e-02,8.804448563484708334e-02,8.989805375347544036e-02,7.383379672536298510e-02,9.051590979301822604e-02,8.124806919987642706e-02,8.680877355576151200e-02
7.903370116313748750e-02,3.390993140471219580e-01,7.605129734566060118e-02,8.261258574410974831e-02,9.155979719654040727e-02,8.499850879809126014e-02,7.485833581866985220e-02,9.096331643304503278e-02,8.082314345362362484e-02
8.533916849015317496e-02,9.471709909346670564e-02,3.179118474523288662e-01,9.284151297280400505e-02,9.034073147858705244e-02,7.846201938105658302e-02,7.408565176617692982e-02,8.596436386370741312e-02,8.033760550171928361e-02
7.885854556612457988e-02,9.297330469469161640e-02,6.597115679656335996e-02,3.451979134703896945e-01,9.051856397667996934e-02,8.069960110463332559e-02,8.008591592513041035e-02,8.008591592513041035e-02,8.560908254065664746e-02
6.670882073980398397e-02,8.061966487511855461e-02,9.705975339867214946e-02,9.263357571925387446e-02,3.120455263989883044e-01,8.441353145747708397e-02,9.136895352513436930e-02,8.188428706923805978e-02,9.326588681631362010e-02
8.554396423248881998e-02,7.839046199701937834e-02,8.196721311475409222e-02,8.017883755588674222e-02,7.242921013412816078e-02,3.597615499254843696e-01,8.256333830104321814e-02,7.660208643815201446e-02,8.256333830104321814e-02
8.244599939154244328e-02,8.366291451171280202e-02,9.339823547307575524e-02,8.792211743230909926e-02,7.453605111043504206e-02,8.427137207179799527e-02,3.142683297839975465e-01,9.278977791299056199e-02,8.670520231213872664e-02
8.617988091507364223e-02,7.677843936070197217e-02,8.680664368536508690e-02,8.743340645565653158e-02,8.555311814478219756e-02,8.241930429332497421e-02,8.304606706361641888e-02,3.130680037605766408e-01,9.871513632090253565e-02
8.932602386326991828e-02,8.739116414059980298e-02,8.223153821347951864e-02,7.707191228635923430e-02,8.029667849080941722e-02,8.223153821347951864e-02,8.223153821347951864e-02,8.223153821347951864e-02,3.369880683650435249e-01
8.123606244026759793e-02,9.015610066900286990e-02,8.378464479133482246e-02,8.314749920356800938e-02,3.380057343102899070e-01,7.677604332589996194e-02,8.569608155463523391e-02,7.613889773813316275e-02,8.505893596686843472e-02
8.515352959797403698e-02,8.958531180753402656e-02,7.565685343463121604e-02,3.415637860082304522e-01,9.275087052864830484e-02,7.692307692307692735e-02,6.932573599240265949e-02,8.388730610952832567e-02,8.515352959797403698e-02
7.122139864647115959e-02,9.442475024170157716e-02,8.604576216564614743e-02,7.766677408959071771e-02,8.862391234289397624e-02,3.238801160167579796e-01,8.217853689977441811e-02,8.669029970995810463e-02,8.926844988720593344e-02
8.204966991512102625e-02,8.645080163470607315e-02,8.833700094309965278e-02,9.651053127947185895e-02,8.519333542911033952e-02,8.959446714869537254e-02,3.184533165671172839e-01,7.073247406475950683e-02,8.267840301791890001e-02
8.554033485540335491e-02,7.397260273972602884e-02,8.432267884322679208e-02,8.797564687975646669e-02,7.762557077625570345e-02,8.554033485540335491e-02,7.701674277016742898e-02,3.406392694063927196e-01,8.736681887366819221e-02
8.702384639207184913e-02,9.259832765562094059e-02,7.587488386497368009e-02,8.702384639207184913e-02,9.569526169092598678e-02,7.401672344379064961e-02,8.578507277794983343e-02,8.144936512852275767e-02,3.205326726540724813e-01
7.942583732057416357e-02,3.275917065390749339e-01,8.835725677830941205e-02,9.282296650717702935e-02,8.452950558213716270e-02,8.389154704944178087e-02,8.580542264752791248e-02,8.070175438596491335e-02,7.687400318979266400e-02
