4.582398025919076079e-01
4.397958736673067692e-01
4.320602202338030273e-01
4.124374549500678944e-01
4.048139173341575026e-01
3.920499297892244828e-01
3.781439018844278688e-01
3.609643571787429228e-01
1.974638697100542239e-01
1.896346200169002627e-01
1.866781032445949118e-01
1.677330394235768407e-01
1.641313503030442100e-01
1.580085727679097773e-01
1.486462582289235224e-01
1.387586092553939610e-01
1.332963135110775410e-01
1.272496125279411749e-01
1.194717803586536481e-01
1.171487781711051807e-01
1.088616951033372915e-01
1.046852750756084305e-01
9.630276505816039168e-02
9.230372622632880553e-02
8.845357571122419715e-02
8.188872234238743497e-02
7.738097045899454407e-02
7.201733412727726047e-02
6.822090189754670408e-02
6.478147288585936470e-02
6.023978806157045257e-02
5.125258469361319152e-02
5.017242695369047989e-02
4.077090922436311243e-02
3.989603950991467418e-02
2.994191613715794370e-02
2.501796212829882418e-02
1.405105546884257220e-02
7.507594583014319360e-03
4.336801199848174838e-03
2.751078850299484472e-16
8.388055124038104289e-17
3.386744301321026891e-17
1.761249905194515304e-17
1.120994518353665895e-17
