goal,Z0,Z1,Z2,F0,F1,Z0_F0,F0_Z0,Z0_F0_P0
Z0,0.0,0.7484740292411665,1.237904536956977,0.8482354164104436,0.8645384965607207,0.7802052324797649,0.7272654345206845,0.8624987119763345
Z1,0.7484740292411665,0.0,0.9747397611172168,0.24413938809178948,0.24796556576051737,0.28864013020943596,0.2082389857265114,1.0758747732453475
Z2,1.237904536956977,0.9747397611172168,0.0,1.1288117484552884,1.144945073019798,1.2465230800193732,1.1643113618048895,1.7548219282878819
F0,0.8482354164104436,0.24413938809178948,1.1288117484552884,0.0,0.07436572590520658,0.2727943243231648,0.2370946751891886,1.08512098318581
F1,0.8645384965607207,0.24796556576051737,1.144945073019798,0.07436572590520658,0.0,0.2644928030643639,0.241662529474538,1.1013308339095202
Z0_F0,0.7802052324797649,0.28864013020943596,1.2465230800193732,0.2727943243231648,0.2644928030643639,0.0,0.09908876466512606,0.8997404305877864
F0_Z0,0.7272654345206845,0.2082389857265114,1.1643113618048895,0.2370946751891886,0.241662529474538,0.09908876466512606,0.0,0.9180987255773745
Z0_F0_P0,0.8624987119763345,1.0758747732453475,1.7548219282878819,1.08512098318581,1.1013308339095202,0.8997404305877864,0.9180987255773745,0.0
