goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.05997293963205368,0.27361785073718936,0.4337006394130861,0.3094671321387185,0.34193058744237836,0.5972927430114018
Z1,0.05997293963205368,0.0,0.3234129248284993,0.46636263593982985,0.3664132740937172,0.3887771126127518,0.629240725904005
X0,0.27361785073718936,0.3234129248284993,0.0,0.3301278542588742,0.11444262627575426,0.26082021118034243,0.5285170086383864
X1,0.4337006394130861,0.46636263593982985,0.3301278542588742,0.0,0.3480312133810811,0.4112223606791518,0.505185531653375
Z0_X0,0.3094671321387185,0.3664132740937172,0.11444262627575426,0.3480312133810811,0.0,0.19243417038375954,0.49532305977221913
X0_Z0,0.34193058744237836,0.3887771126127518,0.26082021118034243,0.4112223606791518,0.19243417038375954,0.0,0.4018076617088148
weakZ0_Z0,0.5972927430114018,0.629240725904005,0.5285170086383864,0.505185531653375,0.49532305977221913,0.4018076617088148,0.0
