goal_id,goal_name,action:Z,action:X,action:weak-Z,pair:Z:0,pair:Z:1,pair:X:0,pair:X:1,pair:weak-Z:0,pair:weak-Z:1,normalized_steps,success_rate
0,Z0,0.6492537313432836,0.35074626865671643,0.0,0.29850746268656714,0.35074626865671643,0.1865671641791045,0.16417910447761194,0.0,0.0,0.22333333333333333,1.0
1,Z1,0.6754385964912281,0.32456140350877194,0.0,0.32456140350877194,0.3508771929824561,0.16666666666666666,0.15789473684210525,0.0,0.0,0.19,1.0
2,X0,0.5,0.5,0.0,0.24431818181818182,0.2556818181818182,0.22727272727272727,0.2727272727272727,0.0,0.0,0.29333333333333333,1.0
3,X1,0.3924731182795699,0.3924731182795699,0.21505376344086022,0.22043010752688172,0.17204301075268819,0.1774193548387097,0.21505376344086022,0.14516129032258066,0.06989247311827956,0.31,1.0
4,Z0_X0,0.5,0.5,0.0,0.22033898305084745,0.2796610169491525,0.2584745762711864,0.24152542372881355,0.0,0.0,0.39333333333333337,1.0
5,X0_Z0,0.5645161290322581,0.43548387096774194,0.0,0.2806451612903226,0.2838709677419355,0.1935483870967742,0.24193548387096775,0.0,0.0,0.5166666666666667,0.925
6,weakZ0_Z0,0.4735202492211838,0.40186915887850466,0.12461059190031153,0.2554517133956386,0.21806853582554517,0.18691588785046728,0.21495327102803738,0.07165109034267912,0.0529595015576324,0.535,0.575
