goal_id,goal_name,pc1,pc2,e0,e1,e2,e3,e4,e5
0,Z0,-1.7360677608792283,1.0816785193369045,-0.45912495255470276,-1.6244330406188965,-0.546230137348175,-0.756962239742279,1.3429393768310547,0.8358360528945923
1,Z1,-0.9342473173578498,1.6846027028847088,0.4479020833969116,-2.0951662063598633,-0.32428237795829773,-0.6965303421020508,0.9530659914016724,0.12420789152383804
2,X0,-1.2651696145430509,-1.5211678402700222,0.5198296308517456,0.0024550221860408783,-0.9200042486190796,0.9204442501068115,0.8453898429870605,1.890636682510376
3,X1,2.7340187666591778,0.17071216292873076,0.7423535585403442,-0.46279770135879517,-0.4989854395389557,1.4261025190353394,-1.4587807655334473,-1.8309260606765747
4,Z0_X0,0.6956506155682876,0.05704125743284992,1.924386739730835,-0.6933557391166687,0.5525091886520386,0.7761680483818054,0.2873919606208801,0.020046748220920563
5,X0_Z0,-1.53210562621575,-1.1266981941062408,-0.11507149040699005,-0.44658827781677246,-0.940375804901123,0.5057266354560852,0.5827838182449341,2.025747299194336
6,weakZ0_Z0,2.0379209367684137,-0.3461686082069309,-0.09738397598266602,0.5427228212356567,1.006784439086914,0.4674723744392395,-1.1391602754592896,-0.7422604560852051
