goal,Z0,X0,Y0,SIC0,SIC1,SIC2,SIC3,Z0_SIC0,SIC0_X0
Z0,0.0,0.19679724597485837,0.21628205534025327,0.40272971167365623,0.449442985985142,0.15765621985242542,0.3915929411004376,0.14977125788512802,0.23056829429848105
X0,0.19679724597485837,0.0,0.17467955886815947,0.3463464810589141,0.41561002580894346,0.0690032810900647,0.31763311250230764,0.1826169782225481,0.11367559920941465
Y0,0.21628205534025327,0.17467955886815947,0.0,0.2057968985700939,0.271971282141057,0.1433692486516821,0.19159906846732644,0.07892250203476188,0.09363660403831749
SIC0,0.40272971167365623,0.3463464810589141,0.2057968985700939,0.0,0.09565541437932713,0.331170115833543,0.05231042892509101,0.26460161304103935,0.251201766173378
SIC1,0.449442985985142,0.41561002580894346,0.271971282141057,0.09565541437932713,0.0,0.3994045522665145,0.12911447745992685,0.31724584339449735,0.32708443072582655
SIC2,0.15765621985242542,0.0690032810900647,0.1433692486516821,0.331170115833543,0.3994045522665145,0.0,0.30820260680662454,0.1358133315800667,0.10608951302931542
SIC3,0.3915929411004376,0.31763311250230764,0.19159906846732644,0.05231042892509101,0.12911447745992685,0.30820260680662454,0.0,0.2558808263722012,0.2257916406686871
Z0_SIC0,0.14977125788512802,0.1826169782225481,0.07892250203476188,0.26460161304103935,0.31724584339449735,0.1358133315800667,0.2558808263722012,0.0,0.1369756869649577
SIC0_X0,0.23056829429848105,0.11367559920941465,0.09363660403831749,0.251201766173378,0.32708443072582655,0.10608951302931542,0.2257916406686871,0.1369756869649577,0.0
