goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.9284693854014711,0.4623548176430608,0.46117238866014665,0.3704786089541073,0.24362705109196395,0.9548897244200717
Z1,0.9284693854014711,0.0,1.3134200304200252,1.3194784967803221,1.2890047240042397,1.0890813056323103,1.5612058884612379
X0,0.4623548176430608,1.3134200304200252,0.0,0.08447170514740045,0.25139115460223105,0.48954066691758685,1.0090324668574229
X1,0.46117238866014665,1.3194784967803221,0.08447170514740045,0.0,0.24304013703504976,0.48756602379561,1.0000205376661029
Z0_X0,0.3704786089541073,1.2890047240042397,0.25139115460223105,0.24304013703504976,0.0,0.2898177848201725,0.8549971981479515
X0_Z0,0.24362705109196395,1.0890813056323103,0.48954066691758685,0.48756602379561,0.2898177848201725,0.0,0.7927662094275133
weakZ0_Z0,0.9548897244200717,1.5612058884612379,1.0090324668574229,1.0000205376661029,0.8549971981479515,0.7927662094275133,0.0
