0,14.18,15.6,12.58,13.86,13.8,14.86,13.66,15.2
13.6,0,12.66,13.42,11.14,13.74,14.66,12.68,15.16
14.28,12.32,0,12.44,11.56,11.86,14.24,13.52,12.38
13.1,13.12,14.12,0,12.16,12.86,13.82,13.86,15.2
14.42,12.54,13.84,12.84,0,12.58,13.98,13.22,14.42
16.1,14.68,13.4,12.76,12.04,0,15.18,13.96,14.74
13.38,13.18,16.24,13.4,13.86,14.16,0,14.52,15.34
14.96,12.82,15.36,13.78,13.2,14.46,14.24,0,13.9
15.44,12.34,14.82,13.9,12.9,13.4,15.04,12.84,0
