0,12,10.92,12,12,12,12,12,12
12,0,8.92,11.82,6.94,12,12,12,12
12,12,0,12,12,12,12,12,12
12,12,10,0,6.28,12,12,12,12
12,12,12,10.2,0,12,12,12,12
12,12,11.76,12,12,0,12,12,12
12,12,11.14,11.24,12,12,0,12,12
12,12,11.48,11.1,12,12,12,0,12
12,12,11.8,12,12,12,12,12,0
