source/goal,00,10,01,11
00,3.1380711874576823,4.138071187457676,4.138071187457676,4.552284749830768
10,4.138071187457676,3.1380711874576823,4.552284749830768,4.138071187457676
01,4.138071187457676,4.552284749830768,3.1380711874576823,4.138071187457676
11,4.552284749830768,4.138071187457676,4.138071187457676,3.1380711874576823
