gamma,self_value,edge_value,diagonal_value,edge_excess,diagonal_excess,analytic_regime,numerical_policy_00_10_01_11,analytic_numerical_max_error
0.312,1.210810810810811,1.3513513513513515,1.3513513513513515,0.14054054054054044,0.14054054054054044,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.3306690738754696e-15
0.314,1.2126410835214447,1.3544018058690745,1.3544018058690745,0.14176072234762982,0.14176072234762982,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.1102230246251565e-15
0.316,1.21447963800905,1.3574660633484164,1.3574660633484164,0.14298642533936645,0.14298642533936645,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.3322676295501878e-15
0.318,1.2163265306122448,1.3605442176870748,1.3605442176870748,0.14421768707482996,0.14421768707482996,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.3322676295501878e-15
0.32,1.2181818181818183,1.3636363636363635,1.3636363636363635,0.14545454545454528,0.14545454545454528,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.5543122344752192e-15
0.322,1.2200455580865603,1.3667425968109341,1.3667425968109341,0.14669703872437379,0.14669703872437379,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.324,1.2219178082191782,1.36986301369863,1.36986301369863,0.1479452054794519,0.1479452054794519,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.220446049250313e-15
0.326,1.2237986270022883,1.3729977116704806,1.3729977116704806,0.14919908466819232,0.14919908466819232,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.328,1.2256880733944957,1.3761467889908259,1.3761467889908259,0.15045871559633017,0.15045871559633017,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.3306690738754696e-15
0.33,1.2275862068965517,1.3793103448275863,1.3793103448275863,0.15172413793103456,0.15172413793103456,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.774758283725532e-15
0.332,1.2294930875576038,1.3824884792626728,1.3824884792626728,0.15299539170506904,0.15299539170506904,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.3322676295501878e-15
0.334,1.2314087759815242,1.3856812933025404,1.3856812933025404,0.1542725173210162,0.1542725173210162,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.5543122344752192e-15
0.336,1.2333333333333334,1.3888888888888888,1.3888888888888888,0.15555555555555545,0.15555555555555545,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.5543122344752192e-15
0.338,1.2352668213457076,1.3921113689095128,1.3921113689095128,0.15684454756380517,0.15684454756380517,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.34,1.2372093023255815,1.3953488372093024,1.3953488372093024,0.1581395348837209,0.1581395348837209,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.4424906541753444e-15
0.342,1.239160839160839,1.3986013986013985,1.3986013986013985,0.15944055944055946,0.15944055944055946,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.34400000000000003,1.241121495327103,1.4018691588785048,1.4018691588785048,0.1607476635514018,0.1607476635514018,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.3306690738754696e-15
0.34600000000000003,1.2430913348946138,1.4051522248243562,1.4051522248243562,0.16206088992974244,0.16206088992974244,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.9968028886505635e-15
0.34800000000000003,1.2450704225352114,1.4084507042253522,1.4084507042253522,0.16338028169014085,0.16338028169014085,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.3322676295501878e-15
0.35000000000000003,1.2470588235294118,1.411764705882353,1.411764705882353,0.16470588235294126,0.16470588235294126,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.5543122344752192e-15
0.352,1.2490566037735849,1.4150943396226414,1.4150943396226414,0.16603773584905657,0.16603773584905657,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.7763568394002505e-15
0.354,1.2510638297872338,1.4184397163120566,1.4184397163120566,0.16737588652482271,0.16737588652482271,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.356,1.253080568720379,1.4218009478672984,1.4218009478672984,0.1687203791469194,0.1687203791469194,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.220446049250313e-15
0.358,1.255106888361045,1.4251781472684086,1.4251781472684086,0.17007125890736363,0.17007125890736363,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.886579864025407e-15
0.36,1.2571428571428571,1.4285714285714286,1.4285714285714286,0.17142857142857149,0.17142857142857149,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.3306690738754696e-15
0.362,1.2591885441527448,1.4319809069212412,1.4319809069212412,0.1727923627684964,0.1727923627684964,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.218847493575595e-15
0.364,1.2612440191387562,1.4354066985645935,1.4354066985645935,0.1741626794258373,0.1741626794258373,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.5543122344752192e-15
0.366,1.2633093525179855,1.4388489208633093,1.4388489208633093,0.1755395683453238,0.1755395683453238,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.7763568394002505e-15
0.368,1.2653846153846153,1.4423076923076923,1.4423076923076923,0.17692307692307696,0.17692307692307696,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.37,1.267469879518072,1.4457831325301203,1.4457831325301203,0.17831325301204815,0.17831325301204815,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.372,1.2695652173913041,1.4492753623188404,1.4492753623188404,0.17971014492753623,0.17971014492753623,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.4424906541753444e-15
0.374,1.2716707021791767,1.4527845036319613,1.4527845036319613,0.18111380145278466,0.18111380145278466,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.1086244689504383e-15
0.376,1.2737864077669903,1.4563106796116505,1.4563106796116505,0.18252427184466025,0.18252427184466025,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.378,1.2759124087591243,1.4598540145985404,1.4598540145985404,0.1839416058394161,0.1839416058394161,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.440892098500626e-15
0.38,1.2780487804878051,1.4634146341463417,1.4634146341463417,0.18536585365853653,0.18536585365853653,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.7763568394002505e-15
0.382,1.2801955990220049,1.466992665036675,1.466992665036675,0.18679706601467005,0.18679706601467005,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.384,1.2823529411764707,1.4705882352941175,1.4705882352941175,0.18823529411764683,0.18823529411764683,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.386,1.2845208845208844,1.4742014742014742,1.4742014742014742,0.18968058968058976,0.18968058968058976,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.4424906541753444e-15
0.388,1.2866995073891625,1.4778325123152707,1.4778325123152707,0.19113300492610819,0.19113300492610819,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.39,1.288888888888889,1.4814814814814816,1.4814814814814816,0.19259259259259265,0.19259259259259265,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.392,1.2910891089108911,1.4851485148514851,1.4851485148514851,0.194059405940594,0.194059405940594,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.9968028886505635e-15
0.394,1.293300248138958,1.4888337468982633,1.4888337468982633,0.19553349875930537,0.19553349875930537,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.884981308350689e-15
0.396,1.2955223880597018,1.492537313432836,1.492537313432836,0.19701492537313414,0.19701492537313414,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.9984014443252818e-15
0.398,1.2977556109725685,1.4962593516209477,1.4962593516209477,0.19850374064837917,0.19850374064837917,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.220446049250313e-15
0.4,1.3,1.5,1.5,0.19999999999999996,0.19999999999999996,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.4424906541753444e-15
0.402,1.3022556390977444,1.5037593984962407,1.5037593984962407,0.2015037593984963,0.2015037593984963,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.1086244689504383e-15
0.404,1.3045226130653267,1.5075376884422111,1.5075376884422111,0.20301507537688446,0.20301507537688446,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.406,1.3068010075566752,1.5113350125944585,1.5113350125944585,0.2045340050377833,0.2045340050377833,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.9968028886505635e-15
0.40800000000000003,1.309090909090909,1.5151515151515151,1.5151515151515151,0.20606060606060606,0.20606060606060606,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.440892098500626e-15
0.41000000000000003,1.3113924050632912,1.518987341772152,1.518987341772152,0.20759493670886076,0.20759493670886076,SIC/SIC/SIC,SIC/SIC/SIC/SIC,1.7763568394002505e-15
0.41200000000000003,1.3137055837563452,1.5228426395939088,1.5228426395939088,0.2091370558375636,0.2091370558375636,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.220446049250313e-15
0.41400000000000003,1.3160305343511451,1.5267175572519085,1.5267175572519085,0.21068702290076335,0.21068702290076335,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.41600000000000004,1.3183673469387756,1.530612244897959,1.530612244897959,0.21224489795918355,0.21224489795918355,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.886579864025407e-15
0.418,1.320716112531969,1.5345268542199488,1.5345268542199488,0.21381074168797976,0.21381074168797976,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.774758283725532e-15
0.42,1.323076923076923,1.5384615384615385,1.5384615384615385,0.2153846153846155,0.2153846153846155,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.218847493575595e-15
0.422,1.3254498714652956,1.5424164524421593,1.5424164524421593,0.21696658097686372,0.21696658097686372,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.6629367034256575e-15
0.424,1.327835051546392,1.5463917525773196,1.5463917525773196,0.21855670103092772,0.21855670103092772,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.551115123125783e-15
0.426,1.3302325581395347,1.5503875968992247,1.5503875968992247,0.22015503875969,0.22015503875969,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.220446049250313e-15
0.428,1.3326424870466322,1.5544041450777202,1.5544041450777202,0.22176165803108794,0.22176165803108794,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.43,1.3350649350649348,1.5584415584415585,1.5584415584415585,0.22337662337662367,0.22337662337662367,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.1086244689504383e-15
0.432,1.3375000000000001,1.5625,1.5625,0.22499999999999987,0.22499999999999987,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.434,1.3399477806788511,1.566579634464752,1.566579634464752,0.2266318537859009,0.2266318537859009,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.218847493575595e-15
0.436,1.3424083769633508,1.5706806282722514,1.5706806282722514,0.2282722513089006,0.2282722513089006,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.10702591327572e-15
0.438,1.3448818897637793,1.574803149606299,1.574803149606299,0.22992125984251977,0.22992125984251977,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.773159728050814e-15
0.44,1.3473684210526318,1.5789473684210527,1.5789473684210527,0.23157894736842088,0.23157894736842088,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.442,1.349868073878628,1.5831134564643798,1.5831134564643798,0.2332453825857519,0.2332453825857519,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.886579864025407e-15
0.444,1.3523809523809525,1.5873015873015874,1.5873015873015874,0.23492063492063497,0.23492063492063497,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.446,1.3549071618037134,1.5915119363395225,1.5915119363395225,0.23660477453580908,0.23660477453580908,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.9968028886505635e-15
0.448,1.3574468085106384,1.595744680851064,1.595744680851064,0.23829787234042565,0.23829787234042565,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.884981308350689e-15
0.45,1.3599999999999999,1.6,1.6,0.2400000000000002,0.2400000000000002,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.551115123125783e-15
0.452,1.3625668449197863,1.6042780748663104,1.6042780748663104,0.24171122994652405,0.24171122994652405,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.454,1.3651474530831098,1.6085790884718498,1.6085790884718498,0.24343163538874002,0.24343163538874002,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.886579864025407e-15
0.456,1.3677419354838711,1.6129032258064517,1.6129032258064517,0.2451612903225806,0.2451612903225806,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.3306690738754696e-15
0.458,1.3703504043126684,1.6172506738544474,1.6172506738544474,0.24690026954177902,0.24690026954177902,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.774758283725532e-15
0.46,1.3729729729729732,1.6216216216216217,1.6216216216216217,0.24864864864864855,0.24864864864864855,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.440892098500626e-15
0.462,1.3756097560975609,1.6260162601626016,1.6260162601626016,0.2504065040650407,0.2504065040650407,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.10702591327572e-15
0.464,1.3782608695652174,1.6304347826086958,1.6304347826086958,0.25217391304347836,0.25217391304347836,SIC/SIC/SIC,SIC/SIC/SIC/SIC,6.217248937900877e-15
0.466,1.3809264305177111,1.6348773841961852,1.6348773841961852,0.2539509536784741,0.2539509536784741,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.886579864025407e-15
0.468,1.3836065573770493,1.639344262295082,1.639344262295082,0.2557377049180327,0.2557377049180327,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.1086244689504383e-15
0.47000000000000003,1.3863013698630136,1.6438356164383563,1.6438356164383563,0.25753424657534274,0.25753424657534274,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.774758283725532e-15
0.47200000000000003,1.3890109890109892,1.6483516483516485,1.6483516483516485,0.2593406593406593,0.2593406593406593,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.440892098500626e-15
0.47400000000000003,1.3917355371900826,1.6528925619834711,1.6528925619834711,0.26115702479338854,0.26115702479338854,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.10702591327572e-15
0.47600000000000003,1.394475138121547,1.6574585635359118,1.6574585635359118,0.2629834254143648,0.2629834254143648,SIC/SIC/SIC,SIC/SIC/SIC/SIC,6.217248937900877e-15
0.47800000000000004,1.3972299168975069,1.662049861495845,1.662049861495845,0.26481994459833813,0.26481994459833813,SIC/SIC/SIC,SIC/SIC/SIC/SIC,2.6645352591003757e-15
0.48,1.4,1.6666666666666665,1.6666666666666665,0.2666666666666666,0.2666666666666666,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.1086244689504383e-15
0.482,1.4027855153203341,1.6713091922005572,1.6713091922005572,0.26852367688022305,0.26852367688022305,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.9968028886505635e-15
0.484,1.405586592178771,1.675977653631285,1.675977653631285,0.270391061452514,0.270391061452514,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.6629367034256575e-15
0.486,1.408403361344538,1.6806722689075628,1.6806722689075628,0.2722689075630249,0.2722689075630249,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.884981308350689e-15
0.488,1.4112359550561797,1.6853932584269662,1.6853932584269662,0.2741573033707865,0.2741573033707865,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.995204332975845e-15
0.49,1.4140845070422534,1.6901408450704227,1.6901408450704227,0.2760563380281693,0.2760563380281693,SIC/SIC/SIC,SIC/SIC/SIC/SIC,7.327471962526033e-15
0.492,1.416949152542373,1.694915254237288,1.694915254237288,0.2779661016949151,0.2779661016949151,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.552713678800501e-15
0.494,1.4198300283286118,1.6997167138810196,1.6997167138810196,0.2798866855524078,0.2798866855524078,SIC/SIC/SIC,SIC/SIC/SIC/SIC,3.774758283725532e-15
0.496,1.4227272727272726,1.7045454545454546,1.7045454545454546,0.28181818181818197,0.28181818181818197,SIC/SIC/SIC,SIC/SIC/SIC/SIC,4.6629367034256575e-15
0.498,1.4256410256410257,1.7094017094017095,1.7094017094017095,0.28376068376068386,0.28376068376068386,SIC/SIC/SIC,SIC/SIC/SIC/SIC,5.551115123125783e-15
0.5,1.4285714285714286,1.7142857142857142,1.7142857142857142,0.2857142857142856,0.2857142857142856,SIC/SIC/SIC,SIC/SIC/SIC/SIC,6.217248937900877e-15
0.502,1.431400568919612,1.718563085597645,1.7190559274454909,0.28716251667803294,0.28765535852587876,SIC/move/SIC,SIC/X/Z/SIC,4.884981308350689e-15
0.504,1.4342437405802189,1.7228588452524305,1.7238506497358401,0.28861510467221163,0.28960690915562126,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.506,1.4371010424919828,1.7271731275009432,1.728670059132297,0.2900720850089604,0.2915690166403142,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.508,1.4399725745513423,1.7315060678720817,1.7335143353346818,0.2915334933207394,0.2935417607833395,SIC/move/SIC,SIC/X/Z/SIC,6.439293542825908e-15
0.51,1.4428584376239713,1.7358578031882255,1.738383659787917,0.2929993655642542,0.2955252221639457,SIC/move/SIC,SIC/X/Z/SIC,2.4424906541753444e-15
0.512,1.4457587335564788,1.7402284715809173,1.7432782157031494,0.29446973802443854,0.2975194821466707,SIC/move/SIC,SIC/X/Z/SIC,2.886579864025407e-15
0.514,1.4486735651882767,1.7446182125067744,1.748198188079176,0.2959446473184977,0.2995246228908992,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.516,1.451603036363624,1.74902716676363,1.7531437637241836,0.2974241304000058,0.3015407273605595,SIC/move/SIC,SIC/X/Z/SIC,3.552713678800501e-15
0.518,1.4545472519438447,1.7534554765069117,1.7581151312778136,0.298908224563067,0.3035678793339689,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.52,1.4575063178197243,1.7579032852662568,1.7631124812335377,0.30039696744653255,0.3056061634138134,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.522,1.460480340924093,1.7623707379623768,1.7681360059613718,0.3018903970382838,0.3076556650372788,SIC/move/SIC,SIC/X/Z/SIC,5.995204332975845e-15
0.524,1.463469429244588,1.766857980924164,1.7731858997309222,0.303388551679576,0.3097164704863342,SIC/move/SIC,SIC/X/Z/SIC,6.439293542825908e-15
0.526,1.4664736918366106,1.771365161906057,1.7782623587347741,0.3048914700694465,0.31178866689816354,SIC/move/SIC,SIC/X/Z/SIC,2.6645352591003757e-15
0.528,1.4694932388364712,1.7758924301056567,1.7833655811122222,0.30639919126918547,0.313872342275751,SIC/move/SIC,SIC/X/Z/SIC,3.3306690738754696e-15
0.53,1.4725281814747302,1.7804399361816072,1.7884957669733568,0.30791175470687704,0.3159675854986266,SIC/move/SIC,SIC/X/Z/SIC,3.774758283725532e-15
0.532,1.4755786320897402,1.7850078322717415,1.793653118423509,0.3094292001820014,0.3180744863337688,SIC/move/SIC,SIC/X/Z/SIC,4.440892098500626e-15
0.534,1.478644704141384,1.7895962720114993,1.7988378395880587,0.31095156787011535,0.3201931354466747,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.536,1.4817265122250274,1.7942054105526144,1.8040501366376145,0.312478898327587,0.3223236244125871,SIC/move/SIC,SIC/X/Z/SIC,5.551115123125783e-15
0.538,1.4848241720856723,1.7988354045820918,1.809290217813573,0.3140112324964195,0.3244660457279007,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
0.54,1.4879378006323274,1.8034864123414567,1.814558293454058,0.3155486117091293,0.32662049282173067,SIC/move/SIC,SIC/X/Z/SIC,3.3306690738754696e-15
0.542,1.4910675159525961,1.8081585936463074,1.8198545760202554,0.31709107769371125,0.32878706006765923,SIC/move/SIC,SIC/X/Z/SIC,3.552713678800501e-15
0.544,1.4942134373274802,1.8128521099061492,1.8251792801231435,0.31863867257866896,0.3309658427956632,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.546,1.4973756852464137,1.817567124144542,1.8305326225506284,0.3201914388981282,0.3331569373042147,SIC/move/SIC,SIC/X/Z/SIC,4.884981308350689e-15
0.548,1.5005543814225213,1.8223038010195416,1.8359148222950914,0.3217494195970203,0.3353604408725701,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.55,1.5037496488081088,1.8270623068444596,1.8413261005813575,0.3233126580363508,0.3375764517732487,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.552,1.5069616116103928,1.831842809608937,1.846766680895089,0.3248811979985442,0.33980506928469634,SIC/move/SIC,SIC/X/Z/SIC,6.8833827526759706e-15
0.554,1.5101903953074682,1.8366454790003375,1.8522367890116125,0.32645508369286924,0.34204639370414425,SIC/move/SIC,SIC/X/Z/SIC,3.552713678800501e-15
0.556,1.5134361266645222,1.8414704864254743,1.857736653025191,0.3280343597609521,0.3443005263606689,SIC/move/SIC,SIC/X/Z/SIC,3.774758283725532e-15
0.558,1.5166989337502998,1.8463180050326673,1.8632665033787463,0.32961907128236745,0.3465675696284465,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.56,1.519978945953816,1.851188209734137,1.8688265728940356,0.331209263780321,0.34884762694021965,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.562,1.5232762940013347,1.8560812772287503,1.8744170968022986,0.3328049832274156,0.35114080280096394,SIC/move/SIC,SIC/X/Z/SIC,5.995204332975845e-15
0.5640000000000001,1.5265911099736071,1.8609973860251146,1.8800383127753784,0.3344062760515074,0.3534472028017712,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
0.5660000000000001,1.529923527323377,1.8659367164650316,1.8856904609573262,0.33601318914165446,0.35576693363394907,SIC/move/SIC,SIC/X/Z/SIC,3.552713678800501e-15
0.5680000000000001,1.5332736808931602,1.8708994507473151,1.891373783996497,0.33762576985415493,0.35810010310333684,SIC/move/SIC,SIC/X/Z/SIC,3.9968028886505635e-15
0.5700000000000001,1.536641706933301,1.8758857729519816,1.8970885270781492,0.3392440660186806,0.3604468201448483,SIC/move/SIC,SIC/X/Z/SIC,4.440892098500626e-15
0.5720000000000001,1.540027743120312,1.8808958690648185,1.9028349379575522,0.34086812594450655,0.3628071948372402,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.5740000000000001,1.5434319285755036,1.8859299270023389,1.908613266993615,0.34249799842683526,0.3651813384181115,SIC/move/SIC,SIC/X/Z/SIC,5.551115123125783e-15
0.5760000000000001,1.546854403883901,1.8909881366371273,1.9144237671830455,0.34413373275322634,0.3675693632991446,SIC/move/SIC,SIC/X/Z/SIC,6.439293542825908e-15
0.578,1.5502953111134663,1.8960706898235835,1.920266694195045,0.3457753787101172,0.36997138308157873,SIC/move/SIC,SIC/X/Z/SIC,7.327471962526033e-15
0.58,1.5537547938346228,1.901177780424081,1.9261423064065573,0.34742298658945825,0.3723875125719345,SIC/move/SIC,SIC/X/Z/SIC,3.774758283725532e-15
0.582,1.5572329971400858,1.90630960433553,1.9320508649380714,0.3490766071954443,0.37481786779798565,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.584,1.5607300676650127,1.9114663595163672,1.937992633689999,0.3507362918513546,0.3772625660249864,SIC/move/SIC,SIC/X/Z/SIC,4.6629367034256575e-15
0.586,1.5642461536074743,1.9166482460139802,1.9439678793796282,0.3524020924065059,0.3797217257721539,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.588,1.5677814047492513,1.9218554659925595,1.9499768715786707,0.3540740612433082,0.3821954668294194,SIC/move/SIC,SIC/X/Z/SIC,6.439293542825908e-15
0.59,1.5713359724769655,1.92708822376141,1.9560198827514095,0.35575225128444443,0.38468391027444393,SIC/move/SIC,SIC/X/Z/SIC,7.327471962526033e-15
0.592,1.5749100098035522,1.9323467258037033,1.9620971882934621,0.35743671600015103,0.3871871784899099,SIC/move/SIC,SIC/X/Z/SIC,3.9968028886505635e-15
0.594,1.5785036713900749,1.9376311808057045,1.9682090665711656,0.35912750941562965,0.3897053951810907,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.596,1.582117113567897,1.9429417996864664,1.974355798961602,0.3608246861185693,0.392238685393705,SIC/move/SIC,SIC/X/Z/SIC,5.10702591327572e-15
0.598,1.5857504943612113,1.9482787956280043,1.9805376698932697,0.36252830126679303,0.39478717553205844,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.6,1.589403973509934,1.9536423841059605,1.9867549668874174,0.3642384105960266,0.3973509933774835,SIC/move/SIC,SIC/X/Z/SIC,6.8833827526759706e-15
0.602,1.5930777124929727,1.9590327829207694,1.9930079806000491,0.36595507042779674,0.39993026810707644,SIC/move/SIC,SIC/X/Z/SIC,7.771561172376096e-15
0.604,1.596771874551878,1.9644502122293341,1.999297004864622,0.36767833767745617,0.40252513031274395,SIC/move/SIC,SIC/X/Z/SIC,4.218847493575595e-15
0.606,1.6004866247148763,1.969894894577215,2.005622336735434,0.36940826986233866,0.40513571202055765,SIC/move/SIC,SIC/X/Z/SIC,4.884981308350689e-15
0.608,1.6042221298213029,1.975367054931352,2.0119842765317344,0.37114492511004915,0.40776214671043154,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.61,1.6079785585464361,1.980866920713326,2.0183831278825557,0.3728883621668899,0.4104045693361196,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.612,1.6117560814267384,1.9863947218331641,2.0248191977722847,0.3746386404064257,0.41306311634554627,SIC/move/SIC,SIC/X/Z/SIC,7.105427357601002e-15
0.614,1.6155548708855216,1.9919506907237101,2.0312927965869925,0.3763958198381885,0.41573792570147083,SIC/move/SIC,SIC/X/Z/SIC,7.993605777301127e-15
0.616,1.6193751012590336,1.9975350623755648,2.0378042381615358,0.37815996111653116,0.41842913690250216,SIC/move/SIC,SIC/X/Z/SIC,4.884981308350689e-15
0.618,1.623216948822982,2.0031480743726027,2.044353839827433,0.3799311255496207,0.42113689100445106,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.62,1.627080591819499,2.0087899669280893,2.0509419224615533,0.38170937510859027,0.4238613306420542,SIC/move/SIC,SIC/X/Z/SIC,6.217248937900877e-15
0.622,1.6309662104845615,2.0144609829213973,2.0575688105356114,0.38349477243683583,0.4266026000510499,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
0.624,1.6348739870758664,2.0201613679353407,2.0642348321664983,0.38528738085947434,0.4293608450906319,SIC/move/SIC,SIC/X/Z/SIC,7.549516567451064e-15
0.626,1.6388041059011822,2.0258913702941403,2.0709403191674585,0.38708726439295815,0.43213621326627627,SIC/move/SIC,SIC/X/Z/SIC,8.881784197001252e-15
0.628,1.6427567533471705,2.031651241102023,2.0776856071001317,0.38889448775485236,0.4349288537529612,SIC/move/SIC,SIC/X/Z/SIC,5.329070518200751e-15
0.63,1.646732117908707,2.0374412342824852,2.0844710353274776,0.39070911637377814,0.43773891741877047,SIC/move/SIC,SIC/X/Z/SIC,5.773159728050814e-15
0.632,1.6507303902186905,2.043261606618212,2.091296947067598,0.3925312163995214,0.44056655684890744,SIC/move/SIC,SIC/X/Z/SIC,6.661338147750939e-15
