outcome/input,00,10,01,11
00,0.5,0.16666666666666663,0.1666666666666666,0.16666666666666663
10,0.16666666666666663,0.5,0.16666666666666663,0.1666666666666666
01,0.1666666666666666,0.16666666666666663,0.5,0.16666666666666663
11,0.16666666666666663,0.1666666666666666,0.16666666666666663,0.5
