goal,Z0,X0,Y0,SIC0,SIC1,SIC2,SIC3,Z0_SIC0,SIC0_X0
Z0,0.0,1.9360160951197025,1.940521837032503,1.8428849245303358,1.8454104862618212,1.8526891504725853,1.8289739694735316,1.7574875532987424,1.227647366125776
X0,1.9360160951197025,0.0,1.9360160951197025,1.8208704722562867,1.822567134880197,1.828913268084275,1.8091131011314407,1.779002916275883,1.341680892241206
Y0,1.940521837032503,1.9360160951197025,0.0,1.8428849245303358,1.8454104862618212,1.8526891504725853,1.8289739694735316,1.4616671417711125,1.7618743964564811
SIC0,1.8428849245303358,1.8208704722562867,1.8428849245303358,0.0,0.24687710429094367,0.23179609896807582,0.15529167556849002,1.28027817153809,1.8348542511161368
SIC1,1.8454104862618212,1.822567134880197,1.8454104862618212,0.24687710429094367,0.0,0.11869575295904126,0.19524294374863038,1.2984555006641039,1.8458977419987823
SIC2,1.8526891504725853,1.828913268084275,1.8526891504725853,0.23179609896807582,0.11869575295904126,0.0,0.18427318231865095,1.3184935736707692,1.863249887651784
SIC3,1.8289739694735316,1.8091131011314407,1.8289739694735316,0.15529167556849002,0.19524294374863038,0.18427318231865095,0.0,1.2258017269981802,1.7976682282305445
Z0_SIC0,1.7574875532987424,1.779002916275883,1.4616671417711125,1.28027817153809,1.2984555006641039,1.3184935736707692,1.2258017269981802,0.0,1.2213858249272969
SIC0_X0,1.227647366125776,1.341680892241206,1.7618743964564811,1.8348542511161368,1.8458977419987823,1.863249887651784,1.7976682282305445,1.2213858249272969,0.0
