goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.0887316176523457,1.3850647997624022,0.5362390435782298,0.5243859628599378,0.2486010934962193,1.0096711626366974
Z1,0.0887316176523457,0.0,1.3132968136373664,0.4639955657804848,0.45575833706925484,0.19339930742761005,1.005862936138954
X0,1.3850647997624022,1.3132968136373664,0.0,0.935812537855988,0.9868442302815196,1.264849108625972,1.7909620175144363
X1,0.5362390435782298,0.4639955657804848,0.935812537855988,0.0,0.09362278342575506,0.35202175481552106,1.1157693259678194
Z0_X0,0.5243859628599378,0.45575833706925484,0.9868442302815196,0.09362278342575506,0.0,0.31831565526077765,1.1143225251809104
X0_Z0,0.2486010934962193,0.19339930742761005,1.264849108625972,0.35202175481552106,0.31831565526077765,0.0,1.0015175814823327
weakZ0_Z0,1.0096711626366974,1.005862936138954,1.7909620175144363,1.1157693259678194,1.1143225251809104,1.0015175814823327,0.0
