goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,3.2352339830203474,2.463424454850019,2.75848008027488,2.5543498789813635,1.9986856025585673,3.003029820599122
Z1,3.2352339830203474,0.0,2.7639530397458723,3.38119211581193,4.309550536742781,2.6386980554026715,2.0074099174654023
X0,2.463424454850019,2.7639530397458723,0.0,2.337529605391246,2.987545783238132,1.9579057409002945,3.3551814075365596
X1,2.75848008027488,3.38119211581193,2.337529605391246,0.0,2.13919550434933,1.7600956779811792,3.293587943877613
Z0_X0,2.5543498789813635,4.309550536742781,2.987545783238132,2.13919550434933,0.0,3.0198184326709123,3.6626532340001554
X0_Z0,1.9986856025585673,2.6386980554026715,1.9579057409002945,1.7600956779811792,3.0198184326709123,0.0,2.80016908698014
weakZ0_Z0,3.003029820599122,2.0074099174654023,3.3551814075365596,3.293587943877613,3.6626532340001554,2.80016908698014,0.0
