goal,Z0,Z1,X0,X1,Z0_X0,X0_Z0,weakZ0_Z0
Z0,0.0,0.08554620934648652,0.2958356178601098,0.29763220732552403,0.24804322507604654,0.1238387878497221,0.21707709181604742
Z1,0.08554620934648652,0.0,0.2991446162930242,0.2909841699826621,0.23994200888161052,0.12455553633583315,0.14199967816756454
X0,0.2958356178601098,0.2991446162930242,0.0,0.052239139131480844,0.07690895001619276,0.1857722608090637,0.38341037729983724
X1,0.29763220732552403,0.2909841699826621,0.052239139131480844,0.0,0.055595051805133765,0.18248825025703538,0.3628754477500083
Z0_X0,0.24804322507604654,0.23994200888161052,0.07690895001619276,0.055595051805133765,0.0,0.12972692733879748,0.3188385127503161
X0_Z0,0.1238387878497221,0.12455553633583315,0.1857722608090637,0.18248825025703538,0.12972692733879748,0.0,0.24002452875953945
weakZ0_Z0,0.21707709181604742,0.14199967816756454,0.38341037729983724,0.3628754477500083,0.3188385127503161,0.24002452875953945,0.0
