goal,Z0,Z1,Z2,F0,F1,Z0_F0,F0_Z0,Z0_F0_P0
Z0,0.0,0.09673868394295301,0.0958761969687754,0.23984629354128445,0.2922615036853824,0.1446437749712835,0.1508390697155455,0.09044159555557427
Z1,0.09673868394295301,0.0,0.1744312267456342,0.24657636817485554,0.3120480103267232,0.17163419916570485,0.09359403084382006,0.10136581797077426
Z2,0.0958761969687754,0.1744312267456342,0.0,0.30986605713695575,0.3487822811329537,0.21703841935586887,0.19359136569690022,0.17856968166326428
F0,0.23984629354128445,0.24657636817485554,0.30986605713695575,0.0,0.08172986593065433,0.10079042969161417,0.3308135791340293,0.162526390718477
F1,0.2922615036853824,0.3120480103267232,0.3487822811329537,0.08172986593065433,0.0,0.15692973386799214,0.3939177239056296,0.2254216943531749
Z0_F0,0.1446437749712835,0.17163419916570485,0.21703841935586887,0.10079042969161417,0.15692973386799214,0.0,0.2539108170200784,0.0738948330365844
F0_Z0,0.1508390697155455,0.09359403084382006,0.19359136569690022,0.3308135791340293,0.3939177239056296,0.2539108170200784,0.0,0.18395388145454372
Z0_F0_P0,0.09044159555557427,0.10136581797077426,0.17856968166326428,0.162526390718477,0.2254216943531749,0.0738948330365844,0.18395388145454372,0.0
