goal,Z0,Z1,Z2,F0,F1,Z0_F0,F0_Z0,Z0_F0_P0
Z0,0.0,0.26719823959919653,1.0085429164472484,0.35050644847430534,0.3459907478254513,0.48255284481738836,1.3842776263678567,1.1874039687545486
Z1,0.26719823959919653,0.0,0.9946505916521792,0.47327517145037695,0.47254086220246316,0.4848749507946703,1.1882075005786217,1.1275002095569444
Z2,1.0085429164472484,0.9946505916521792,0.0,1.3159105668216824,1.3059023209108975,1.3005295824345482,1.736741840983346,1.7464137857653068
F0,0.35050644847430534,0.47327517145037695,1.3159105668216824,0.0,0.13164937742147167,0.4304990744222574,1.3986502096486362,1.108000692746714
F1,0.3459907478254513,0.47254086220246316,1.3059023209108975,0.13164937742147167,0.0,0.41752500491428873,1.3797993953084686,1.0821250592865899
Z0_F0,0.48255284481738836,0.4848749507946703,1.3005295824345482,0.4304990744222574,0.41752500491428873,0.0,1.0851052618779806,0.7566630182468558
F0_Z0,1.3842776263678567,1.1882075005786217,1.736741840983346,1.3986502096486362,1.3797993953084686,1.0851052618779806,0.0,0.7639262617120407
Z0_F0_P0,1.1874039687545486,1.1275002095569444,1.7464137857653068,1.108000692746714,1.0821250592865899,0.7566630182468558,0.7639262617120407,0.0
