goal_id,progress,place,action,q_value
1,0,0,7,2.347001863546867
1,0,0,8,0.6831676621090561
1,0,1,0,6.3016706653648225
1,0,1,1,5.516664680939754
1,0,1,2,5.223444256387219
1,0,1,3,3.5502440027553863
1,0,1,4,7.403792433104659
1,0,1,5,4.802499137718976
1,0,1,6,6.440345654747462
1,0,1,7,5.272122015001764
1,0,1,8,9.999999999999993
1,0,2,0,1.8648979595136317
1,0,2,1,1.2434724619464814
1,0,2,2,0.29715413669433993
1,0,2,3,9.489562548473055
1,0,2,4,1.6322030481273697
1,0,2,5,3.020900186275832
1,0,2,6,0.7342367760302195
1,0,2,7,2.290366129675993
1,0,2,8,4.151619624553609
1,0,3,0,6.745991031966555
1,0,3,1,4.427788800999512
1,0,3,2,3.4552547334750567
1,0,3,3,6.88335341345168
1,0,3,4,9.343289495042304
1,0,3,5,3.35138133434945
1,0,3,6,5.1258460922055455
1,0,3,7,5.0526553146945865
1,0,3,8,7.0612381410720815
1,0,4,0,1.8717667950021974
1,0,4,1,3.45158356510167
1,0,4,2,0.8722085350703018
1,0,4,3,8.889570919923427
1,0,4,4,1.9925200959068172
1,0,4,5,0.18353660579261702
1,0,4,6,0.01174076396944014
1,0,4,7,2.696405813374583
1,0,4,8,0.9747954631084785
1,0,5,0,0.9244902422660661
1,0,5,1,3.0607324723973246
1,0,5,2,0.4993965068032009
1,0,5,3,2.352855628540182
1,0,5,4,2.032511896562994
1,0,5,5,2.8802684802956255
1,0,5,6,0.33751041828787054
1,0,5,7,9.185452857711768
1,0,5,8,1.7103702165319956
1,0,6,0,8.871039285533666
1,0,6,1,0.9504063687956633
1,0,6,2,0.05686707686836384
1,0,6,3,0.7056488723576053
1,0,6,4,0.24795066836469626
1,0,6,5,0.6647412629485847
1,0,6,6,0.09708782747739517
1,0,6,7,0.16456417075992225
1,0,6,8,1.490706227608916
1,0,7,0,0.3512425616272633
1,0,7,1,-0.0029546656579106825
1,0,7,2,0.581702567961083
1,0,7,3,0.32994063758739967
1,0,7,4,0.9182927349132363
1,0,7,5,0.9072820822610158
1,0,7,6,0.2597164552489464
1,0,7,7,8.742240489434833
1,0,7,8,1.0137936240660548
1,0,8,0,0.13606208300896816
1,0,8,1,1.9056123643603555
1,0,8,2,1.0277906908284908
1,0,8,3,0.004740216432519137
1,0,8,4,0.09453397997048814
1,0,8,5,0.7738109316433107
1,0,8,6,0.5366410654933171
1,0,8,7,8.290994296620353
1,0,8,8,0.25237813000684944
1,0,,0,0.0
1,0,,1,0.0
1,0,,2,0.0
1,0,,3,0.0
1,0,,4,0.0
1,0,,5,0.0
1,0,,6,0.0
1,0,,7,0.0
1,0,,8,0.0
2,0,0,0,0.29520745065618637
2,0,0,1,1.8568532219859621
2,0,0,2,2.0867744369941814
2,0,0,3,1.1123830570989268
2,0,0,4,0.6463691948297917
2,0,0,5,8.75357027839997
2,0,0,6,0.401695943984277
2,0,0,7,0.01318073485166114
2,0,0,8,0.0006636142555603748
2,0,1,0,1.6652526925693185
2,0,1,1,9.48851995643297
2,0,1,2,2.942771403278968
2,0,1,3,0.9241614093753432
2,0,1,4,2.6581918396795023
2,0,1,5,2.376775047364605
2,0,1,6,2.277906395738104
2,0,1,7,2.870177927308384
2,0,1,8,2.4013043013876105
2,0,2,0,6.545891133809196
2,0,2,1,7.94885945549903
2,0,2,2,6.390200215298611
2,0,2,3,6.661519277126484
2,0,2,4,8.503320263955413
2,0,2,5,8.06233158397657
2,0,2,6,6.81924045180529
2,0,2,7,7.365624628470887
2,0,2,8,9.999999999999993
2,0,3,0,0.8750022523256191
2,0,3,1,8.831982123595932
2,0,3,2,1.5256645129763506
2,0,3,3,1.1898023506971445
2,0,3,4,2.423509092029677
2,0,3,5,1.2362113636226875
2,0,3,6,1.1439308447902654
2,0,3,7,0.4692080981340182
2,0,3,8,1.2655616125705558
2,0,4,0,3.6681585029599417
2,0,4,1,4.687735796977204
2,0,4,2,5.327997953966319
2,0,4,3,4.801068163596558
2,0,4,4,9.39999705333532
2,0,4,5,6.6709274988137555
2,0,4,6,4.678779176517009
2,0,4,7,5.057762259606159
2,0,4,8,6.543365485515811
2,0,5,0,9.488960395444856
2,0,5,1,1.8714233452630187
2,0,5,2,2.2216380348083185
2,0,5,3,2.28960997307621
2,0,5,4,1.113564587150952
2,0,5,5,1.1420499790103809
2,0,5,6,1.5414621209020358
2,0,5,7,2.362393216653457
2,0,5,8,1.2766390457075618
2,0,6,0,1.8289490482347999
2,0,6,1,2.0224130602834114
2,0,6,2,3.1652252183785388
2,0,6,3,0.9432137925365858
2,0,6,4,8.596011508194593
2,0,6,5,0.7913787195179143
2,0,6,6,0.47457962501689444
2,0,6,7,0.8687840004067164
2,0,6,8,0.35388701605631956
2,0,7,0,8.836991870241256
2,0,7,1,0.45616082689879245
2,0,7,2,2.1634666208514575
2,0,7,3,0.09055934937290898
2,0,7,4,2.5036612033605206
2,0,7,5,1.108477393857862
2,0,7,6,1.0534202134645259
2,0,7,7,0.8594985053026201
2,0,7,8,2.1287485014444165
