goal_id,progress,place,action,q_value
0,0,,7,0.0
0,0,,8,0.0
1,0,0,0,0.43326772360083654
1,0,0,1,9.482097607705015
1,0,0,2,1.3279221812738542
1,0,0,3,2.448700874820081
1,0,0,4,0.9296159931937558
1,0,0,5,1.631749558054878
1,0,0,6,0.7453085583450073
1,0,0,7,0.4176417222199787
1,0,0,8,1.5466329045656086
1,0,1,0,7.80617213320726
1,0,1,1,6.626843501109774
1,0,1,2,7.060650357862573
1,0,1,3,4.067097674126374
1,0,1,4,6.935488622913697
1,0,1,5,4.906055340662568
1,0,1,6,4.132710875471795
1,0,1,7,7.312916390294051
1,0,1,8,9.999999999999993
1,0,2,0,0.0886044212028775
1,0,2,1,1.73628426489222
1,0,2,2,0.714363650341313
1,0,2,3,9.486567840670856
1,0,2,4,0.6512489363662635
1,0,2,5,0.028146475000000004
1,0,2,6,4.090771571238058
1,0,2,7,1.940035885322611
1,0,2,8,2.151073170006297
1,0,3,0,1.3639526968843743
1,0,3,1,9.004382097910424
1,0,3,2,1.4884205758374371
1,0,3,3,0.3539937619090249
1,0,3,4,1.2675943857181218
1,0,3,5,1.1359151974077473
1,0,3,6,2.119043929309576
1,0,3,7,2.273329774287797
1,0,3,8,1.7879586502754132
1,0,4,0,9.489999999999984
1,0,4,1,3.4362890294306165
1,0,4,2,2.6938279717219924
1,0,4,3,4.680993560436635
1,0,4,4,4.613447925600846
1,0,4,5,1.9618183166687904
1,0,4,6,2.6414221288372026
1,0,4,7,2.8055820278767443
1,0,4,8,5.270512867324239
1,0,5,0,1.2952860482522066
1,0,5,1,0.8278926014261752
1,0,5,2,0.8920898373164002
1,0,5,3,2.683740120313471
1,0,5,4,1.7466539148267417
1,0,5,5,1.8028738354042262
1,0,5,6,2.5173171940647867
1,0,5,7,9.349833180360973
1,0,5,8,0.5509998642852205
1,0,6,0,0.910603276220024
1,0,6,1,0.6564363123790566
1,0,6,2,1.3963695232878406
1,0,6,3,1.5854072263082415
1,0,6,4,8.891558684499799
1,0,6,5,1.459311672916091
1,0,6,6,0.8558034610470087
1,0,6,7,0.8871174591827935
1,0,6,8,1.34790005157693
1,0,7,0,9.00358076431653
1,0,7,1,0.6244231056115843
1,0,7,2,0.7413233385571257
1,0,7,3,1.6918887200815456
1,0,7,4,0.5891981793114507
1,0,7,5,3.0126313033729897
1,0,7,6,1.670500470129633
1,0,7,7,1.6184031127155345
1,0,7,8,0.0018974762499999994
1,0,8,0,2.2365798640224575
1,0,8,1,1.0193363856060942
1,0,8,2,0.29156313693987335
1,0,8,3,2.749206035346082
1,0,8,4,0.5477124934295795
1,0,8,5,1.4878730607419475
1,0,8,6,1.3189685351521674
1,0,8,7,8.89752445833202
1,0,8,8,0.8204508801560183
1,0,,0,0.0
1,0,,1,0.0
1,0,,2,0.0
1,0,,3,0.0
1,0,,4,0.0
1,0,,5,0.0
1,0,,6,0.0
1,0,,7,0.0
1,0,,8,0.0
2,0,0,0,2.66384704898637
2,0,0,1,9.003125682917473
2,0,0,2,0.5577948800922206
2,0,0,3,0.7732186140335635
2,0,0,4,0.3380290418288944
2,0,0,5,1.6636702448479765
2,0,0,6,0.8583734936070944
2,0,0,7,1.3014991948111039
2,0,0,8,1.4842825361619147
2,0,1,0,1.8648444478358073
2,0,1,1,9.48999986606643
2,0,1,2,3.0892346907713186
2,0,1,3,1.9097227825669822
2,0,1,4,2.2065617696523407
2,0,1,5,2.3669337285169765
2,0,1,6,2.635948846204568
2,0,1,7,4.039353286280511
2,0,1,8,2.6715751531419363
2,0,2,0,8.424400440729997
2,0,2,1,8.220638799972544
2,0,2,2,6.2729741837122965
2,0,2,3,5.039175661305735
2,0,2,4,5.872833556734344
2,0,2,5,8.50841765422924
2,0,2,6,5.943638706954883
2,0,2,7,7.35917880638562
2,0,2,8,9.999999999999993
2,0,3,0,0.31467971974054876
2,0,3,1,8.852836108334126
2,0,3,2,0.6644884845583436
2,0,3,3,2.986436212134739
2,0,3,4,2.6955726137621023
2,0,3,5,2.0361079039101764
2,0,3,6,4.256450391932349
2,0,3,7,2.3437504726866867
2,0,3,8,1.0226074458927552
2,0,4,0,5.375320865646342
2,0,4,1,3.876433249463136
2,0,4,2,3.246992062086349
2,0,4,3,5.60137968484845
2,0,4,4,9.36897462923262
2,0,4,5,3.449479198189034
2,0,4,6,3.0987240583503586
2,0,4,7,4.880612487287317
2,0,4,8,5.563693090918022
2,0,5,0,9.48970594126731
2,0,5,1,1.6889070463877092
2,0,5,2,0.9018473637112865
2,0,5,3,1.7444911176454692
2,0,5,4,1.4686479642869932
2,0,5,5,1.5258770718683303
2,0,5,6,1.0654229219960683
2,0,5,7,0.2341821244778558
2,0,5,8,1.7095070088531075
2,0,6,0,8.385574447103775
2,0,6,1,0.8581497669983041
2,0,6,2,0.5726528546869984
2,0,6,3,0.9556583072270024
2,0,6,4,1.0984638851798962
2,0,6,5,0.7867658276397717
2,0,6,6,1.450188695304941
2,0,6,7,0.6819075978607331
2,0,6,8,1.5702922978371194
2,0,7,0,8.83713338418867
2,0,7,1,1.5252595105901943
2,0,7,2,1.450531674187984
2,0,7,3,0.8764808234457773
2,0,7,4,1.801194405681653
2,0,7,5,1.3282256186472283
2,0,7,6,1.0833207189372638
2,0,7,7,0.3600274182430084
2,0,7,8,0.07171308090021626
2,0,8,0,1.5277555821508724
2,0,8,1,0.20881095818968493
2,0,8,2,3.116657917803643
2,0,8,3,0.8349106725512371
2,0,8,4,1.7917119869312859
2,0,8,5,1.622495121580097
2,0,8,6,1.700615319273774
2,0,8,7,8.683614477510842
2,0,8,8,1.2835939276205606
2,0,,0,0.0
2,0,,1,0.0
2,0,,2,0.0
2,0,,3,0.0
2,0,,4,0.0
2,0,,5,0.0
2,0,,6,0.0
2,0,,7,0.0
2,0,,8,0.0
3,0,0,0,1.2954108522048562
3,0,0,1,1.087556019132672
3,0,0,2,9.48717276086058
3,0,0,3,2.233013282788098
3,0,0,4,0.5865398985909377
3,0,0,5,1.7099887461154943
3,0,0,6,1.1670493438087428
3,0,0,7,1.3801652253918055
3,0,0,8,2.7363516656860662
3,0,1,0,2.872189822078128
3,0,1,1,1.701364087364371
3,0,1,2,1.6902541718550745
3,0,1,3,1.7817285045736262
3,0,1,4,2.5251238247429777
3,0,1,5,1.5544774565705675
3,0,1,6,9.331053938909807
3,0,1,7,2.838903371599084
3,0,1,8,2.3778957177862394
3,0,2,0,0.8840769252407863
3,0,2,1,0.7180714876109231
3,0,2,2,1.207724002537313
3,0,2,3,2.1558253782522936
3,0,2,4,0.5451679086160166
3,0,2,5,0.16840841808155727
3,0,2,6,8.863817788945854
3,0,2,7,2.056472027677874
3,0,2,8,0.5752826112992442
3,0,3,0,4.871726243953114
3,0,3,1,4.120333048177645
3,0,3,2,5.51545352945557
3,0,3,3,7.6978629611394105
3,0,3,4,6.823463129950266
3,0,3,5,6.718505263319573
3,0,3,6,6.265590203838206
3,0,3,7,5.787660341742674
3,0,3,8,9.999999999999993
3,0,4,0,3.30430381432409
3,0,4,1,2.2050864276666573
3,0,4,2,3.74131510311194
3,0,4,3,9.489999999995977
3,0,4,4,0.56287965976544
3,0,4,5,4.284542831324107
3,0,4,6,1.4078433726682225
3,0,4,7,4.466659983855198
3,0,4,8,3.3478680192780024
3,0,5,0,0.7782627660327114
3,0,5,1,0.25268503144582233
3,0,5,2,1.043170770447881
3,0,5,3,9.002582004709872
3,0,5,4,1.2432885025521505
3,0,5,5,0.07271104299048319
3,0,5,6,0.7867069896164226
3,0,5,7,1.7634901169064985
3,0,5,8,1.044102923580597
3,0,6,0,9.489448363523243
3,0,6,1,1.8003564591946066
3,0,6,2,1.1307666120667412
3,0,6,3,0.6560942677237934
3,0,6,4,1.2636419305755404
3,0,6,5,1.263378135638174
3,0,6,6,0.6944522474044057
3,0,6,7,1.1653095512034481
3,0,6,8,1.626636973103965
3,0,7,0,2.2406259191236915
3,0,7,1,0.13293861520551126
3,0,7,2,2.185878543080829
3,0,7,3,1.7108164179981609
3,0,7,4,2.3683767683750494
3,0,7,5,1.3575318598169839
3,0,7,6,3.230882974204603
3,0,7,7,9.378138689614932
3,0,7,8,5.075724273949941
3,0,8,0,1.163308819214186
3,0,8,1,0.845640077563582
3,0,8,2,0.7133526689931989
3,0,8,3,0.8112367696911822
3,0,8,4,1.5334461195883446
3,0,8,5,0.4531439101460536
3,0,8,6,0.6223550301790656
3,0,8,7,8.902362326943432
3,0,8,8,0.39024171246875516
3,0,,0,0.0
3,0,,1,0.0
3,0,,2,0.0
3,0,,3,0.0
3,0,,4,0.0
3,0,,5,0.0
3,0,,6,0.0
3,0,,7,0.0
3,0,,8,0.0
4,0,0,0,0.67883683539382
4,0,0,1,0.34636235248973957
4,0,0,2,0.8106595897510287
4,0,0,3,1.1536666062602627
4,0,0,4,1.3980539503865472
4,0,0,5,9.34175241080424
4,0,0,6,0.8079369230312017
4,0,0,7,1.2466764726879989
4,0,0,8,3.4046466929685053
4,0,1,0,2.91336197724778
4,0,1,1,0.24251022242900946
4,0,1,2,9.488936671084161
4,0,1,3,1.4188810354072086
4,0,1,4,2.2032413172519267
4,0,1,5,1.5401835786536828
4,0,1,6,2.180765743779855
4,0,1,7,1.730309148101913
4,0,1,8,1.1913817144071284
4,0,2,0,3.168433637616008
4,0,2,1,2.7607120508850698
4,0,2,2,1.4392514125382143
4,0,2,3,2.3574362582200186
4,0,2,4,2.1974404979750517
4,0,2,5,1.9586969603557614
4,0,2,6,9.3068614313136
4,0,2,7,4.084688449683178
4,0,2,8,2.1527324274422748
4,0,3,0,0.676519286402727
4,0,3,1,9.488648895634348
4,0,3,2,0.13903991822462505
4,0,3,3,2.8616090013537834
4,0,3,4,2.3162659257166203
4,0,3,5,1.7788207541535166
4,0,3,6,0.4112664265022888
4,0,3,7,0.18566515648000004
4,0,3,8,3.2160573809747555
4,0,4,0,4.699976256643433
4,0,4,1,4.96130712076811
4,0,4,2,5.577167989205543
4,0,4,3,6.259840989049717
4,0,4,4,5.343364526486969
4,0,4,5,5.8649870614688595
4,0,4,6,6.731758348782864
4,0,4,7,5.720526119773571
4,0,4,8,9.999999999999993
4,0,5,0,0.8307697612013785
4,0,5,1,1.3776152948327267
4,0,5,2,0.689540001699468
4,0,5,3,9.485931957212468
4,0,5,4,1.2208490490410733
4,0,5,5,1.9302626237164402
4,0,5,6,2.145184644167578
4,0,5,7,1.037516263805744
4,0,5,8,1.2648928162911968
4,0,6,0,2.4114764946018927
4,0,6,1,2.689161193488909
4,0,6,2,1.4343873272924075
4,0,6,3,0.5087590342389732
4,0,6,4,9.31987409846724
4,0,6,5,1.968174144077539
4,0,6,6,1.706896790274784
4,0,6,7,1.3252585799847671
4,0,6,8,1.6063267279348858
4,0,7,0,9.489999367884364
4,0,7,1,2.0212002274971517
4,0,7,2,2.5409661233028524
4,0,7,3,1.244846657803836
4,0,7,4,2.4983598693198927
4,0,7,5,1.1551562758542815
4,0,7,6,2.7391616345201797
4,0,7,7,3.6770778031023488
4,0,7,8,5.246467628923195
4,0,8,0,1.7531094486177161
4,0,8,1,1.530503049455685
4,0,8,2,1.4038942920868749
4,0,8,3,9.00143446498946
4,0,8,4,0.6309313947610906
4,0,8,5,0.14374380878544912
4,0,8,6,0.546143140429219
4,0,8,7,1.5016647661796152
4,0,8,8,2.793227043772462
4,0,,0,0.0
4,0,,1,0.0
4,0,,2,0.0
4,0,,3,0.0
4,0,,4,0.0
4,0,,5,0.0
4,0,,6,0.0
4,0,,7,0.0
4,0,,8,0.0
5,0,0,0,0.0289965516174003
5,0,0,1,8.85082026564724
5,0,0,2,0.2520215246398833
5,0,0,3,0.07575860124144512
5,0,0,4,1.0461174972943765
5,0,0,5,1.582572603852423
5,0,0,6,1.0362362301179062
5,0,0,7,1.3560802805602532
5,0,0,8,0.30554406529943917
5,0,1,0,2.607760618395533
5,0,1,1,1.4295623612956372
5,0,1,2,2.532011973186757
5,0,1,3,0.5938494022622384
5,0,1,4,3.5874323084055124
5,0,1,5,9.290653274325843
5,0,1,6,2.640832677718362
5,0,1,7,5.492968570263426
5,0,1,8,2.027251792038341
5,0,2,0,0.35393567006642523
5,0,2,1,0.34142947256642525
5,0,2,2,9.484477871466712
5,0,2,3,0.3440759440879
5,0,2,4,1.0992553553307156
5,0,2,5,0.1398432475
5,0,2,6,1.8613851171698275
5,0,2,7,0.35120162199922855
5,0,2,8,0.5950969656262078
5,0,3,0,0.7320070862385726
5,0,3,1,9.00251368325801
5,0,3,2,1.038557209266862
5,0,3,3,0.8154796627700505
5,0,3,4,2.8104973102777135
5,0,3,5,1.2691883644826947
5,0,3,6,2.018422849299159
5,0,3,7,1.8643580156046384
5,0,3,8,0.3553057907578043
5,0,4,0,2.554895676755739
5,0,4,1,9.489999999285994
5,0,4,2,2.339454755519786
5,0,4,3,2.4202174920467914
5,0,4,4,1.3584074692188746
5,0,4,5,3.213630904533301
5,0,4,6,3.809486902112591
5,0,4,7,3.5168555688734546
5,0,4,8,3.88366854951496
5,0,5,0,4.911723904662011
5,0,5,1,3.7671599943476584
5,0,5,2,5.983557560801087
5,0,5,3,6.578081203711469
5,0,5,4,8.749301841648432
5,0,5,5,8.2290632215762
5,0,5,6,5.754536277333452
5,0,5,7,6.903058699595986
5,0,5,8,9.999999999999993
5,0,6,0,1.6231912549970526
5,0,6,1,0.008269113718975001
5,0,6,2,0.8817674971255148
5,0,6,3,2.497071607157884
5,0,6,4,8.862508018327294
5,0,6,5,1.7731395584319027
5,0,6,6,1.0466235910409483
5,0,6,7,0.5753825807087767
5,0,6,8,3.253898086854551
5,0,7,0,2.1073441934054977
5,0,7,1,0.9400270095037809
5,0,7,2,1.5191383505724385
5,0,7,3,0.39492656365801815
5,0,7,4,9.308155746529591
5,0,7,5,0.12981181782531998
5,0,7,6,0.9729348140762901
5,0,7,7,2.139078144222784
5,0,7,8,1.0967056986328405
5,0,8,0,9.489361642782217
5,0,8,1,1.242642798432112
5,0,8,2,1.1724785551492767
5,0,8,3,1.565496779744357
5,0,8,4,0.49188950568160766
5,0,8,5,1.3764417465320617
5,0,8,6,0.8266014981536742
5,0,8,7,2.6215898254965944
5,0,8,8,0.7757391994788561
5,0,,0,0.0
5,0,,1,0.0
5,0,,2,0.0
5,0,,3,0.0
5,0,,4,0.0
5,0,,5,0.0
5,0,,6,0.0
5,0,,7,0.0
5,0,,8,0.0
6,0,0,0,1.2810891168138436
6,0,0,1,0.9738717743327605
6,0,0,2,2.0478809395440205
6,0,0,3,0.11254373847672232
6,0,0,4,1.5297043904349807
6,0,0,5,8.69129538959507
6,0,0,6,0.6187832535862436
6,0,0,7,0.00016514485075000028
6,0,0,8,0.07804790445631417
6,0,1,0,0.6916388672659328
6,0,1,1,1.1509711322691145
6,0,1,2,8.806802869683342
6,0,1,3,0.11367336884239732
6,0,1,4,1.5306029447521015
6,0,1,5,0.9227784885271118
6,0,1,6,0.20128252890045184
6,0,1,7,0.24836932038961346
6,0,1,8,0.8203962065831976
6,0,2,0,1.6117475690135863
6,0,2,1,1.4106228131883238
6,0,2,2,0.9071057589421186
6,0,2,3,-0.001
6,0,2,4,1.9632463596705985
6,0,2,5,0.6928989371272418
6,0,2,6,8.72341633090143
6,0,2,7,0.5776305951972905
6,0,2,8,0.62218767854555
6,0,3,0,0.8435987991138424
6,0,3,1,8.82232124053795
6,0,3,2,3.835321245064728
6,0,3,3,1.7155181044454484
6,0,3,4,1.9796829107326863
6,0,3,5,3.011316162935409
6,0,3,6,1.1292365315632313
6,0,3,7,1.0045950924296603
6,0,3,8,1.0437951944388804
6,0,4,0,4.748302784650919
6,0,4,1,3.2318503601596658
6,0,4,2,5.781842847343496
6,0,4,3,6.316471810168994
6,0,4,4,6.4766681797695185
6,0,4,5,1.6418813437676363
6,0,4,6,9.203542096017536
6,0,4,7,2.4375468357431354
6,0,4,8,6.187895274309813
6,0,5,0,1.2622925813645371
6,0,5,1,1.4107242334918682
6,0,5,2,0.532954784374762
6,0,5,3,8.793358004509244
6,0,5,4,1.0679007325731065
6,0,5,5,1.4642643499348247
6,0,5,6,2.041718386132931
6,0,5,7,1.1084565696723576
6,0,5,8,1.2475911833238968
6,0,6,0,5.175599594125838
6,0,6,1,5.787027357004169
6,0,6,2,8.113716443886828
6,0,6,3,7.558871092487695
6,0,6,4,6.11603174768773
6,0,6,5,7.112012136722264
6,0,6,6,8.248906914018047
6,0,6,7,8.01132492222212
6,0,6,8,9.999999999999993
6,0,7,0,2.4013101398563337
6,0,7,1,1.4735646870787182
6,0,7,2,2.445666698997175
6,0,7,3,9.489998701662765
6,0,7,4,1.3035055762541692
6,0,7,5,3.321717109063238
6,0,7,6,3.960717922000185
6,0,7,7,1.4587739604055585
6,0,7,8,3.657988312503091
6,0,8,0,1.5724258933060473
6,0,8,1,0.29339101348084534
6,0,8,2,0.3072347224263189
6,0,8,3,8.997772003996383
6,0,8,4,1.2370354912367643
6,0,8,5,1.3402493162895945
6,0,8,6,0.9433441160244745
6,0,8,7,0.9912172518977695
6,0,8,8,1.5777046534818508
6,0,,0,0.0
6,0,,1,0.0
6,0,,2,0.0
6,0,,3,0.0
6,0,,4,0.0
6,0,,5,0.0
6,0,,6,0.0
6,0,,7,0.0
6,0,,8,0.0
7,0,0,0,0.47668606764596483
7,0,0,1,0.12945094884104844
7,0,0,2,1.4369407769959892
7,0,0,3,1.6311360023746775
7,0,0,4,1.4580602121794777
7,0,0,5,8.879825452254032
7,0,0,6,1.3142329536966744
7,0,0,7,2.2721524661585164
7,0,0,8,0.13197538306366402
7,0,1,0,1.8579229176841678
7,0,1,1,1.1663851086525543
7,0,1,2,8.984683347316022
7,0,1,3,2.1900416889754903
7,0,1,4,0.4870770066960306
7,0,1,5,-0.00271
7,0,1,6,1.8361331600755366
7,0,1,7,1.8491531578932658
7,0,1,8,0.4906713985045431
7,0,2,0,1.4073816262562158
7,0,2,1,1.981162714271525
7,0,2,2,1.7054632783983228
7,0,2,3,0.45843283293164705
7,0,2,4,0.9301745968502617
7,0,2,5,0.8493816357534818
7,0,2,6,8.842559777916275
7,0,2,7,2.661307792453657
7,0,2,8,1.7574577571374919
7,0,3,0,1.7678184902500014
7,0,3,1,1.5546649643186878
7,0,3,2,1.7482016895045038
7,0,3,3,2.5447310170512853
7,0,3,4,1.653969412248649
7,0,3,5,9.35710096149266
7,0,3,6,2.200600812863799
7,0,3,7,2.771590763397215
7,0,3,8,1.0052995515192429
7,0,4,0,2.9683090678609636
7,0,4,1,3.2610299095907753
7,0,4,2,9.489999999995685
7,0,4,3,6.116401149725744
7,0,4,4,0.8757758687645787
7,0,4,5,4.222660145954557
7,0,4,6,3.8846203206837306
7,0,4,7,4.250968300172878
7,0,4,8,3.893051737311227
7,0,5,0,1.2126579775217747
7,0,5,1,0.9532643452751806
7,0,5,2,1.967901355474389
7,0,5,3,4.4957425230645764
7,0,5,4,2.2729052592637267
7,0,5,5,1.2227054611296686
7,0,5,6,9.386892025788399
7,0,5,7,1.0138038561332374
7,0,5,8,1.3422042276452184
7,0,6,0,1.6154317161161575
7,0,6,1,9.487731121641344
7,0,6,2,3.5648497642880907
7,0,6,3,0.7286522468676173
7,0,6,4,0.8531811649453823
7,0,6,5,-0.001
7,0,6,6,2.0688252867419674
7,0,6,7,1.5594008999890099
7,0,6,8,3.0715799979972633
7,0,7,0,7.067677716845245
7,0,7,1,5.388303429543226
7,0,7,2,8.212514502301953
7,0,7,3,5.908891717930667
7,0,7,4,5.768099077461164
7,0,7,5,7.584848433901602
7,0,7,6,6.228943180797972
7,0,7,7,5.934125593904197
7,0,7,8,9.999999999999993
7,0,8,0,2.332529465184842
7,0,8,1,2.5548451232332554
7,0,8,2,2.6021822734394595
7,0,8,3,9.487999068999578
7,0,8,4,1.6905665099484994
7,0,8,5,2.496502688464511
7,0,8,6,1.5154498277568238
7,0,8,7,3.7729384503001384
7,0,8,8,1.7062709339950692
7,0,,0,0.0
7,0,,1,0.0
7,0,,2,0.0
7,0,,3,0.0
7,0,,4,0.0
7,0,,5,0.0
7,0,,6,0.0
7,0,,7,0.0
7,0,,8,0.0
8,0,0,0,0.5172201948711164
8,0,0,1,2.6133226860653993
8,0,0,2,0.29579876263359006
8,0,0,3,1.5001694397545156
8,0,0,4,1.4136333831040746
8,0,0,5,8.446273374522974
8,0,0,6,0.5104550297005972
8,0,0,7,0.8037907090771528
8,0,0,8,1.7806208391567888
8,0,1,0,1.7136838376976173
8,0,1,1,0.5421993646593504
8,0,1,2,0.9302084354882065
8,0,1,3,0.8119160076786844
8,0,1,4,1.1153267398649196
8,0,1,5,8.909548069763252
8,0,1,6,3.4913018193652916
8,0,1,7,1.0241932773204259
8,0,1,8,0.77307023327212
8,0,2,0,0.0008912040250000006
8,0,2,1,0.5186180277237256
8,0,2,2,9.002670271689873
8,0,2,3,0.8623591820193772
8,0,2,4,0.22857747655592373
8,0,2,5,0.8286743881594255
8,0,2,6,0.692777607136935
8,0,2,7,0.37567663252834704
8,0,2,8,0.4517834807008029
8,0,3,0,0.8212706331013411
8,0,3,1,1.2648950061516984
8,0,3,2,0.867787159637111
8,0,3,3,0.8539493309798423
8,0,3,4,0.7738427844878214
8,0,3,5,8.883739633856313
8,0,3,6,2.373268161164275
8,0,3,7,0.8512908993013436
8,0,3,8,2.201516327102812
8,0,4,0,2.207047940982661
8,0,4,1,9.005498854293295
8,0,4,2,3.211881612394187
8,0,4,3,1.399496977415124
8,0,4,4,2.5494120063512122
8,0,4,5,2.507018051543257
8,0,4,6,1.4179983767263062
8,0,4,7,1.8687633437259004
8,0,4,8,1.8298471659467608
8,0,5,0,4.442610924011248
8,0,5,1,5.533821462806385
8,0,5,2,9.489999999999984
8,0,5,3,4.9458896939478
8,0,5,4,4.325472166510561
8,0,5,5,5.523992222283523
8,0,5,6,5.30852778566261
8,0,5,7,4.347411035565271
8,0,5,8,6.499385139993182
8,0,6,0,1.9129717766916472
8,0,6,1,9.000692530806582
8,0,6,2,1.0801914955090375
8,0,6,3,1.143331623995108
8,0,6,4,1.7529027885891688
8,0,6,5,1.362582045542101
8,0,6,6,0.7326784967968021
8,0,6,7,-0.001
8,0,6,8,0.9236413785481953
8,0,7,0,3.4904498490995843
8,0,7,1,9.489999999966768
8,0,7,2,4.683537434429484
8,0,7,3,2.2366656312592696
8,0,7,4,5.206436054417344
8,0,7,5,2.290369567995428
8,0,7,6,3.603714466751317
8,0,7,7,3.533529586657009
8,0,7,8,4.584694491810481
8,0,8,0,7.2351059526854185
8,0,8,1,7.151258046036352
8,0,8,2,7.356718910353081
8,0,8,3,6.880814859018023
8,0,8,4,6.552218977513383
8,0,8,5,6.617005774724614
8,0,8,6,7.275396187590445
8,0,8,7,6.641762738036176
8,0,8,8,9.999999999999993
8,0,,0,0.0
8,0,,1,0.0
8,0,,2,0.0
8,0,,3,0.0
8,0,,4,0.0
8,0,,5,0.0
8,0,,6,0.0
8,0,,7,0.0
8,0,,8,0.0
