goal_id,progress,place,action,q_value
4,0,6,1,9.005319454356567
4,0,6,2,0.5205314256329938
4,0,6,3,3.693062675839217
4,0,6,4,2.6465801605717294
4,0,7,0,9.489999999988358
4,0,7,1,5.0336307612759565
4,0,7,2,5.075895271810331
4,0,7,3,4.844533768029062
4,0,7,4,6.804004974765233
4,0,8,0,1.7173994051084964
4,0,8,1,1.4601305340618802
4,0,8,2,1.5179917063279909
4,0,8,3,9.003770273605836
4,0,8,4,1.7532956893895042
4,0,,0,0.0
4,0,,1,0.0
4,0,,2,0.0
4,0,,3,0.0
4,0,,4,0.0
5,0,0,0,1.3955129528663615
5,0,0,1,8.544091129150118
5,0,0,2,0.5284368084867619
5,0,0,3,1.2038883087326282
5,0,0,4,1.2314687980395957
5,0,1,0,3.775646241664221
5,0,1,1,9.005499798493723
5,0,1,2,4.0373506898742475
5,0,1,3,2.0723626648552065
5,0,1,4,4.932670468093654
5,0,2,0,6.162477257004916
5,0,2,1,7.092253520374789
5,0,2,2,9.489999999991499
5,0,2,3,5.543831728284934
5,0,2,4,5.89084840814971
5,0,3,0,0.38075220305527546
5,0,3,1,9.005117453239672
5,0,3,2,1.3845184327342719
5,0,3,3,1.8543045727401601
5,0,3,4,3.504406082271074
5,0,4,0,5.424097425156843
5,0,4,1,9.489999999999984
5,0,4,2,6.991029981074916
5,0,4,3,4.692737849768152
5,0,4,4,7.069643415141071
5,0,5,0,7.835677999865634
5,0,5,1,9.092818850056087
5,0,5,2,7.644323210942145
5,0,5,3,8.308370032130625
5,0,5,4,9.999999999999993
5,0,6,0,2.530216834047674
5,0,6,1,8.54265840747727
5,0,6,2,0.9339848714726133
5,0,6,3,3.9585062814384586
5,0,6,4,1.1399947222917786
5,0,7,0,9.005499509552644
5,0,7,1,3.828817895869886
5,0,7,2,4.315231197811018
5,0,7,3,2.512459400141041
5,0,7,4,5.348790588227634
5,0,8,0,9.489840682065102
5,0,8,1,2.2202552485575433
5,0,8,2,4.042918121933445
5,0,8,3,2.141887806482925
5,0,8,4,3.656375730218162
5,0,,0,0.0
5,0,,1,0.0
5,0,,2,0.0
5,0,,3,0.0
5,0,,4,0.0
6,0,0,0,1.8505033679108416
6,0,0,1,4.140490276491759
6,0,0,2,9.004605058207128
6,0,0,3,2.7033964362812495
6,0,0,4,2.786460433203974
6,0,1,0,3.2980483290981275
6,0,1,1,2.2457828041681793
6,0,1,2,8.545191912795843
6,0,1,3,2.6440008856104877
6,0,1,4,3.2452149649561695
6,0,2,0,0.014145269738100257
6,0,2,1,0.38240276764947356
6,0,2,2,1.364987454649545
6,0,2,3,8.075228192500354
6,0,2,4,0.709133400301015
6,0,3,0,5.718837621152229
6,0,3,1,6.570455487201346
6,0,3,2,9.489999999999984
6,0,3,3,7.195594265791562
6,0,3,4,6.745096937998216
6,0,4,0,3.0386577312962917
6,0,4,1,5.338496371593661
6,0,4,2,6.957050569097535
6,0,4,3,9.005499999975402
6,0,4,4,5.768718698639681
6,0,5,0,0.23651959302976258
6,0,5,1,1.4937043575062448
6,0,5,2,3.0715854609862254
6,0,5,3,8.542136447503324
6,0,5,4,2.44664997210604
6,0,6,0,7.309408177688264
6,0,6,1,7.811503966177799
6,0,6,2,8.223683215771366
6,0,6,3,8.120497658612289
6,0,6,4,9.999999999999993
6,0,7,0,4.231668854330095
6,0,7,1,3.7205457410869878
6,0,7,2,4.9043162614138005
6,0,7,3,9.489999937836995
6,0,7,4,5.277263021924307
6,0,8,0,1.6741332836524372
6,0,8,1,1.7905435318189595
6,0,8,2,3.147554483544604
6,0,8,3,9.00369625115785
6,0,8,4,3.7284877760749353
6,0,,0,0.0
6,0,,1,0.0
6,0,,2,0.0
6,0,,3,0.0
6,0,,4,0.0
7,0,0,0,0.8661100561967203
7,0,0,1,1.7437429307273682
7,0,0,2,8.53441569035558
7,0,0,3,0.5230805811819913
7,0,0,4,1.8672702000339796
7,0,1,0,2.3624391531717235
7,0,1,1,0.42981241870346953
7,0,1,2,9.005498667849023
7,0,1,3,3.0644275981546714
7,0,1,4,3.3416162019060094
7,0,2,0,0.6606851514822234
7,0,2,1,1.194806311793809
7,0,2,2,1.4735898964164904
7,0,2,3,8.534658616703243
7,0,2,4,0.45432027551397064
7,0,3,0,0.7068653655682479
7,0,3,1,4.124211797991625
7,0,3,2,9.005497792466365
7,0,3,3,4.7335285722319185
7,0,3,4,3.6203789288601533
7,0,4,0,4.963914670009978
7,0,4,1,3.7476249870566525
7,0,4,2,9.489999999749383
7,0,4,3,4.198678602161689
7,0,4,4,5.5925118470800745
7,0,5,0,0.6327569755258402
7,0,5,1,2.156880950646323
7,0,5,2,9.00268191504906
7,0,5,3,1.3295882595084945
7,0,5,4,2.176609823345686
7,0,6,0,5.521977200509698
7,0,6,1,9.48999999974976
7,0,6,2,6.672722943147127
7,0,6,3,3.3364870621955864
7,0,6,4,5.699877010509536
7,0,7,0,8.227847992542763
7,0,7,1,8.301004996868443
7,0,7,2,9.205643191980357
7,0,7,3,7.7307490317078384
7,0,7,4,9.999999999999993
7,0,8,0,3.7263566534280588
7,0,8,1,4.8557896787461425
7,0,8,2,6.306101925564183
7,0,8,3,9.489999828008305
7,0,8,4,4.135222682920729
7,0,,0,0.0
7,0,,1,0.0
7,0,,2,0.0
7,0,,3,0.0
7,0,,4,0.0
8,0,0,0,0.514946847960957
8,0,0,1,0.5135938759426932
8,0,0,2,8.08585714725695
8,0,0,3,0.32859956490868836
8,0,0,4,0.7674573646988738
8,0,1,0,1.5753925832254163
8,0,1,1,8.543976929744861
8,0,1,2,1.4489552397180743
8,0,1,3,1.1811031317350724
8,0,1,4,2.4481262196937563
8,0,2,0,3.3939710170218893
8,0,2,1,3.0842274680592356
8,0,2,2,9.005499407883562
8,0,2,3,3.713094600677758
8,0,2,4,2.840970704984966
8,0,3,0,1.0222769502853621
8,0,3,1,8.545207957049227
8,0,3,2,2.0804449062254102
8,0,3,3,1.0367975384968429
8,0,3,4,2.060615412039612
8,0,4,0,3.54236697476729
8,0,4,1,4.6465109626616155
8,0,4,2,9.005499997521113
8,0,4,3,2.349586572448713
8,0,4,4,4.340180626137777
8,0,5,0,4.638525404161785
8,0,5,1,6.044467108105496
8,0,5,2,9.489999999943462
8,0,5,3,4.7892718622487385
8,0,5,4,5.370432266277823
8,0,6,0,2.593680574395409
8,0,6,1,9.004664135445964
8,0,6,2,3.467276782121941
8,0,6,3,2.727288099778935
8,0,6,4,1.4967766428448548
8,0,7,0,7.09668763995129
8,0,7,1,9.489999999999984
8,0,7,2,5.126757785045788
8,0,7,3,6.470573752776023
8,0,7,4,6.041934379340873
8,0,8,0,8.605177164622141
8,0,8,1,8.88970987964038
8,0,8,2,8.64632479146416
8,0,8,3,8.525862058008777
8,0,8,4,9.999999999999993
8,0,,0,0.0
8,0,,1,0.0
8,0,,2,0.0
8,0,,3,0.0
8,0,,4,0.0
