goal,Z0,X0,Y0,Z0_X0,X0_Z0,Y0_X1,Z0_X0_Y0
Z0,0.0,0.4480492636952232,0.4028451645855416,0.32011153666762826,0.1360034784309984,0.3564395760474054,0.2519108461489334
X0,0.4480492636952232,0.0,0.10981270789737775,0.2546090970447623,0.4486287352414806,0.18451703113561851,0.22856838034571647
Y0,0.4028451645855416,0.10981270789737775,0.0,0.2575768737844136,0.4213138776354456,0.17866835708895734,0.19932416893741567
Z0_X0,0.32011153666762826,0.2546090970447623,0.2575768737844136,0.0,0.26346606389508637,0.10190293889203168,0.13766360542641892
X0_Z0,0.1360034784309984,0.4486287352414806,0.4213138776354456,0.26346606389508637,0.0,0.3263386436843444,0.2500765713798129
Y0_X1,0.3564395760474054,0.18451703113561851,0.17866835708895734,0.10190293889203168,0.3263386436843444,0.0,0.15609687278442305
Z0_X0_Y0,0.2519108461489334,0.22856838034571647,0.19932416893741567,0.13766360542641892,0.2500765713798129,0.15609687278442305,0.0
