goal,Z0,X0,Y0,Z0_X0,X0_Z0,Y0_X1,Z0_X0_Y0
Z0,0.0,1.8899041861624086,1.3850647997624022,0.8210860767613241,0.6990567125917975,0.8539731588911444,1.8899041861624086
X0,1.8899041861624086,0.0,1.3678856352455462,1.8235582151817178,2.016227858595793,1.7598516351606968,0.0
Y0,1.3850647997624022,1.3678856352455462,0.0,1.4856454294125871,1.7021741979010256,1.2522734880563786,1.3678856352455462
Z0_X0,0.8210860767613241,1.8235582151817178,1.4856454294125871,0.0,0.3599748534634047,0.3401713885866907,1.8235582151817178
X0_Z0,0.6990567125917975,2.016227858595793,1.7021741979010256,0.3599748534634047,0.0,0.6111621897845303,2.016227858595793
Y0_X1,0.8539731588911444,1.7598516351606968,1.2522734880563786,0.3401713885866907,0.6111621897845303,0.0,1.7598516351606968
Z0_X0_Y0,1.8899041861624086,0.0,1.3678856352455462,1.8235582151817178,2.016227858595793,1.7598516351606968,0.0
