goal_id,goal_name,pc1,pc2,e0,e1,e2,e3,e4,e5
0,wZ0,0.7668653479263865,-0.9019272395879009,0.35054248571395874,-1.1893272399902344,-0.9706035852432251,-1.047176480293274,0.4897170662879944,-0.744261622428894
1,wX0,-2.4833607606412182,0.0510619100449351,0.7393255233764648,1.4533737897872925,1.0268226861953735,-1.8657279014587402,-0.187974214553833,-1.0124948024749756
2,wY0,-0.1429559948748818,1.006857738588833,0.7692942023277283,0.8201183080673218,-0.9360572695732117,-0.24107182025909424,0.2990376353263855,-1.1942946910858154
3,wZ0_wX0,-0.2292137426948998,-0.6853762613216283,0.17027418315410614,0.00557421799749136,-0.20441141724586487,-0.6091810464859009,-0.2230866700410843,0.11696300655603409
4,wX0_wZ0,1.2839639245793963,0.7914339003675331,-0.26891741156578064,0.06278163194656372,-1.3548758029937744,0.18818770349025726,1.2118088006973267,-0.9534230828285217
5,wZ0_wX0_wY0,0.8047012257052164,-0.2620500480917722,-0.7334893941879272,-0.3729182183742523,-0.40440165996551514,0.01503285113722086,0.42087966203689575,-0.6406041979789734
