goal,wZ0,wX0,wY0,wZ0_wX0,wX0_wZ0,wZ0_wX0_wY0
wZ0,0.0,0.5559159699577908,0.2939773751064809,0.2835752385539672,0.20566459513909252,0.20779600723254935
wX0,0.5559159699577908,0.0,0.4241844360917992,0.34050311629877,0.5578334053893805,0.4828477210374329
wY0,0.2939773751064809,0.4241844360917992,0.0,0.1315475252739728,0.17727593126308372,0.11330710431398397
wZ0_wX0,0.2835752385539672,0.34050311629877,0.1315475252739728,0.0,0.25178853295586684,0.16114451112935407
wX0_wZ0,0.20566459513909252,0.5578334053893805,0.17727593126308372,0.25178853295586684,0.0,0.11463092965171662
wZ0_wX0_wY0,0.20779600723254935,0.4828477210374329,0.11330710431398397,0.16114451112935407,0.11463092965171662,0.0
