0.98,0.02,0,0,0,0,0,0,0
0.01,0.99,0,0,0,0,0,0,0
0,0.005,0.99,0,0,0.005,0,0,0
0.025,0,0,0.955,0.005,0,0.015,0,0
0.005,0.01,0,0.02,0.94,0.015,0,0.01,0
0,0.005,0.02,0,0,0.965,0,0,0.01
0,0,0,0.015,0,0,0.98,0.005,0
0,0,0,0,0.01,0,0.02,0.96,0.01
0,0,0,0,0,0.005,0,0,0.995
