0.84,0.05,0.03,0.045,0,0.01,0.02,0.005,0
0.33,0.165,0.37,0.04,0,0.05,0.015,0.025,0.005
0.02,0.025,0.885,0,0,0.055,0,0.005,0.01
0.34,0.04,0.005,0.215,0,0.005,0.36,0.035,0
0.145,0.165,0.105,0.13,0,0.105,0.125,0.09,0.135
0,0.065,0.31,0.005,0,0.15,0.01,0.045,0.415
0.035,0.005,0,0.045,0,0,0.86,0.035,0.02
0,0,0.005,0.02,0,0.045,0.4,0.18,0.35
0,0,0.02,0.01,0,0.055,0.03,0.07,0.815
