theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
0.4844692737430168,0.1358098294563868,0.03789821420066957,0.03284502648646681,0.1657223397722204,0.9385443877028901,0.9245509962042351,0.01692038528561794,0.9826945759132164,3.4523895740825585
0.4927932960893855,0.13473016600455565,0.03980342237254038,0.034377623672424765,0.17312977984451033,0.9343316589403627,0.9245509962042351,0.017453938666507497,0.9821388097386835,3.360999243182807
0.5011173184357541,0.13349880419575016,0.0417671338708275,0.03594761092874438,0.18069085243073815,0.9299267460508832,0.9245509962042351,0.017994389423818643,0.9815744492154735,3.2674326517696883
0.5094413407821229,0.13211500591971545,0.043789879924983684,0.03755476489679727,0.18840243728331385,0.9253270887831672,0.9245509962042351,0.018541752022279784,0.9810013609330426,3.1718743284319952
0.5177653631284916,0.1305781138297568,0.045872170510417,0.03919873736828094,0.19626123434027612,0.9205304883658086,0.8959509653876854,0.0190960494674267,0.980419399283556,3.0745084613661295
0.5260893854748604,0.1288875518233279,0.048014494133042276,0.04087920938102808,0.2042637683830611,0.9155351284942299,0.8959509653876854,0.019657313570741436,0.9798284064309929,2.9755187806502508
0.534413407821229,0.12704282548507523,0.05021731762001705,0.042595822596160425,0.21240639393503122,0.9103395949208803,0.8959509653876854,0.0202255852204051,0.9792282123064651,2.8750884208645644
0.5427374301675978,0.12504352249213035,0.05248108591687891,0.044348169770728224,0.22068530039486367,0.9049428934202256,0.8959509653876854,0.020800914658842734,0.978618634630235,2.7733997630604845
0.5510614525139665,0.12288931298151715,0.05480622189112028,0.04613583393622591,0.22909651739860085,0.8993444659073869,0.8959509653876854,0.02138336176826405,0.9779994789609272,2.6706342555728124
0.5593854748603352,0.12057994987934978,0.05719312614215613,0.04795831392650668,0.23763592040371623,0.8935442045004305,0.8888009576835479,0.02197299636542882,0.9773705387724594,2.5669722136489788
0.5677094972067039,0.11811526919183506,0.05964217681798874,0.049815169285366966,0.24629923648837468,0.8875424633314309,0.8888009576835479,0.022569898506986083,0.9767315955591022,2.4625925983444024
0.5760335195530727,0.11549519025771222,0.06215372943825611,0.05170584739710368,0.25508205035852594,0.8813400679302775,0.8888009576835479,0.023174158806648845,0.9760824189692178,2.3576727755880817
0.5843575418994413,0.11271971596217836,0.06472811672412182,0.053629800144362715,0.2639798105553822,0.8749383220278313,0.8888009576835479,0.02378587876566573,0.9754227669680109,2.2523882567531386
