target,repertoire,dx,dy,radius,training,truth,prediction,relative_error,absolute_error
euclidean,D16,-3,2,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,-3,3,4.242640687119,0,4.242640687119,3.985082198107,-0.060707118044,-0.257558489012
euclidean,D16,-3,4,5.000000000000,0,5.000000000000,4.985082198107,-0.002983560379,-0.014917801893
euclidean,D16,-3,5,5.830951894845,0,5.830951894845,5.985082198107,0.026433128937,0.154130303262
euclidean,D16,-3,6,6.708203932499,0,6.708203932499,6.985082198107,0.041274574893,0.276878265607
euclidean,D16,-3,7,7.615773105864,0,7.615773105864,7.985082198107,0.048492659525,0.369309092243
euclidean,D16,-3,8,8.544003745318,0,8.544003745318,8.985082198107,0.051624328118,0.441078452789
euclidean,D16,-3,9,9.486832980505,0,9.486832980505,9.985082198107,0.052520079001,0.498249217602
euclidean,D16,-3,10,10.440306508911,0,10.440306508911,10.985082198107,0.052180047466,0.544775689196
euclidean,D16,-3,11,11.401754250991,0,11.401754250991,11.985082198107,0.051161245390,0.583327947115
euclidean,D16,-2,-11,11.180339887499,0,11.180339887499,11.656721465405,0.042608863657,0.476381577906
euclidean,D16,-2,-10,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,-2,-9,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,-2,-8,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,-2,-7,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,-2,-6,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,-2,-5,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,-2,-4,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,-2,-3,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,-2,-2,2.828427124746,1,2.828427124746,2.656721465405,-0.060707118044,-0.171705659342
euclidean,D16,-2,-1,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,-2,0,2.000000000000,1,2.000000000000,2.000000000000,0.000000000000,0.000000000000
euclidean,D16,-2,1,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,-2,2,2.828427124746,1,2.828427124746,2.656721465405,-0.060707118044,-0.171705659342
euclidean,D16,-2,3,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,-2,4,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,-2,5,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,-2,6,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,-2,7,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,-2,8,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,-2,9,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,-2,10,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,-2,11,11.180339887499,0,11.180339887499,11.656721465405,0.042608863657,0.476381577906
euclidean,D16,-1,-11,11.045361017187,0,11.045361017187,11.328360732702,0.025621590374,0.282999715515
euclidean,D16,-1,-10,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,-1,-9,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,-1,-8,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,-1,-7,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,-1,-6,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,-1,-5,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,-1,-4,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,-1,-3,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,-1,-2,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,-1,-1,1.414213562373,1,1.414213562373,1.328360732702,-0.060707118044,-0.085852829671
euclidean,D16,-1,0,1.000000000000,1,1.000000000000,1.000000000000,0.000000000000,0.000000000000
euclidean,D16,-1,1,1.414213562373,1,1.414213562373,1.328360732702,-0.060707118044,-0.085852829671
euclidean,D16,-1,2,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,-1,3,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,-1,4,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,-1,5,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,-1,6,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,-1,7,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,-1,8,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,-1,9,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,-1,10,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,-1,11,11.045361017187,0,11.045361017187,11.328360732702,0.025621590374,0.282999715515
euclidean,D16,0,-12,12.000000000000,0,12.000000000000,12.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-11,11.000000000000,0,11.000000000000,11.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-10,10.000000000000,0,10.000000000000,10.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-9,9.000000000000,0,9.000000000000,9.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-8,8.000000000000,0,8.000000000000,8.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-7,7.000000000000,0,7.000000000000,7.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-6,6.000000000000,0,6.000000000000,6.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-5,5.000000000000,0,5.000000000000,5.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-4,4.000000000000,1,4.000000000000,4.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-3,3.000000000000,1,3.000000000000,3.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-2,2.000000000000,1,2.000000000000,2.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,-1,1.000000000000,1,1.000000000000,1.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,1,1.000000000000,1,1.000000000000,1.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,2,2.000000000000,1,2.000000000000,2.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,3,3.000000000000,1,3.000000000000,3.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,4,4.000000000000,1,4.000000000000,4.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,5,5.000000000000,0,5.000000000000,5.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,6,6.000000000000,0,6.000000000000,6.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,7,7.000000000000,0,7.000000000000,7.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,8,8.000000000000,0,8.000000000000,8.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,9,9.000000000000,0,9.000000000000,9.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,10,10.000000000000,0,10.000000000000,10.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,11,11.000000000000,0,11.000000000000,11.000000000000,0.000000000000,0.000000000000
euclidean,D16,0,12,12.000000000000,0,12.000000000000,12.000000000000,0.000000000000,0.000000000000
euclidean,D16,1,-11,11.045361017187,0,11.045361017187,11.328360732702,0.025621590374,0.282999715515
euclidean,D16,1,-10,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,1,-9,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,1,-8,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,1,-7,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,1,-6,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,1,-5,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,1,-4,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,1,-3,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,1,-2,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,1,-1,1.414213562373,1,1.414213562373,1.328360732702,-0.060707118044,-0.085852829671
euclidean,D16,1,0,1.000000000000,1,1.000000000000,1.000000000000,0.000000000000,0.000000000000
euclidean,D16,1,1,1.414213562373,1,1.414213562373,1.328360732702,-0.060707118044,-0.085852829671
euclidean,D16,1,2,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,1,3,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,1,4,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,1,5,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,1,6,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,1,7,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,1,8,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,1,9,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,1,10,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,1,11,11.045361017187,0,11.045361017187,11.328360732702,0.025621590374,0.282999715515
euclidean,D16,2,-11,11.180339887499,0,11.180339887499,11.656721465405,0.042608863657,0.476381577906
euclidean,D16,2,-10,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,2,-9,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,2,-8,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,2,-7,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,2,-6,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,2,-5,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,2,-4,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,2,-3,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,2,-2,2.828427124746,1,2.828427124746,2.656721465405,-0.060707118044,-0.171705659342
euclidean,D16,2,-1,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,2,0,2.000000000000,1,2.000000000000,2.000000000000,0.000000000000,0.000000000000
euclidean,D16,2,1,2.236067977500,1,2.236067977500,2.328360732702,0.041274574893,0.092292755202
euclidean,D16,2,2,2.828427124746,1,2.828427124746,2.656721465405,-0.060707118044,-0.171705659342
euclidean,D16,2,3,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,2,4,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,2,5,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,2,6,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,2,7,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,2,8,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,2,9,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,2,10,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,2,11,11.180339887499,0,11.180339887499,11.656721465405,0.042608863657,0.476381577906
euclidean,D16,3,-11,11.401754250991,0,11.401754250991,11.985082198107,0.051161245390,0.583327947115
euclidean,D16,3,-10,10.440306508911,0,10.440306508911,10.985082198107,0.052180047466,0.544775689196
euclidean,D16,3,-9,9.486832980505,0,9.486832980505,9.985082198107,0.052520079001,0.498249217602
euclidean,D16,3,-8,8.544003745318,0,8.544003745318,8.985082198107,0.051624328118,0.441078452789
euclidean,D16,3,-7,7.615773105864,0,7.615773105864,7.985082198107,0.048492659525,0.369309092243
euclidean,D16,3,-6,6.708203932499,0,6.708203932499,6.985082198107,0.041274574893,0.276878265607
euclidean,D16,3,-5,5.830951894845,0,5.830951894845,5.985082198107,0.026433128937,0.154130303262
euclidean,D16,3,-4,5.000000000000,0,5.000000000000,4.985082198107,-0.002983560379,-0.014917801893
euclidean,D16,3,-3,4.242640687119,0,4.242640687119,3.985082198107,-0.060707118044,-0.257558489012
euclidean,D16,3,-2,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,3,-1,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,3,0,3.000000000000,1,3.000000000000,3.000000000000,0.000000000000,0.000000000000
euclidean,D16,3,1,3.162277660168,1,3.162277660168,3.328360732702,0.052520079001,0.166083072534
euclidean,D16,3,2,3.605551275464,1,3.605551275464,3.656721465405,0.014192057200,0.051170189941
euclidean,D16,3,3,4.242640687119,0,4.242640687119,3.985082198107,-0.060707118044,-0.257558489012
euclidean,D16,3,4,5.000000000000,0,5.000000000000,4.985082198107,-0.002983560379,-0.014917801893
euclidean,D16,3,5,5.830951894845,0,5.830951894845,5.985082198107,0.026433128937,0.154130303262
euclidean,D16,3,6,6.708203932499,0,6.708203932499,6.985082198107,0.041274574893,0.276878265607
euclidean,D16,3,7,7.615773105864,0,7.615773105864,7.985082198107,0.048492659525,0.369309092243
euclidean,D16,3,8,8.544003745318,0,8.544003745318,8.985082198107,0.051624328118,0.441078452789
euclidean,D16,3,9,9.486832980505,0,9.486832980505,9.985082198107,0.052520079001,0.498249217602
euclidean,D16,3,10,10.440306508911,0,10.440306508911,10.985082198107,0.052180047466,0.544775689196
euclidean,D16,3,11,11.401754250991,0,11.401754250991,11.985082198107,0.051161245390,0.583327947115
euclidean,D16,4,-11,11.704699910720,0,11.704699910720,12.313442930809,0.052008426080,0.608743020089
euclidean,D16,4,-10,10.770329614269,0,10.770329614269,11.313442930809,0.050426805492,0.543113316540
euclidean,D16,4,-9,9.848857801796,0,9.848857801796,10.313442930809,0.047171472912,0.464585129013
euclidean,D16,4,-8,8.944271909999,0,8.944271909999,9.313442930809,0.041274574893,0.369171020810
euclidean,D16,4,-7,8.062257748299,0,8.062257748299,8.313442930809,0.031155687445,0.251185182511
euclidean,D16,4,-6,7.211102550928,0,7.211102550928,7.313442930809,0.014192057200,0.102340379881
euclidean,D16,4,-5,6.403124237433,0,6.403124237433,6.313442930809,-0.014005867027,-0.089681306624
euclidean,D16,4,-4,5.656854249492,0,5.656854249492,5.313442930809,-0.060707118044,-0.343411318683
euclidean,D16,4,-3,5.000000000000,0,5.000000000000,4.985082198107,-0.002983560379,-0.014917801893
euclidean,D16,4,-2,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,4,-1,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,4,0,4.000000000000,1,4.000000000000,4.000000000000,0.000000000000,0.000000000000
euclidean,D16,4,1,4.123105625618,0,4.123105625618,4.328360732702,0.049781675689,0.205255107085
euclidean,D16,4,2,4.472135955000,0,4.472135955000,4.656721465405,0.041274574893,0.184585510405
euclidean,D16,4,3,5.000000000000,0,5.000000000000,4.985082198107,-0.002983560379,-0.014917801893
euclidean,D16,4,4,5.656854249492,0,5.656854249492,5.313442930809,-0.060707118044,-0.343411318683
euclidean,D16,4,5,6.403124237433,0,6.403124237433,6.313442930809,-0.014005867027,-0.089681306624
euclidean,D16,4,6,7.211102550928,0,7.211102550928,7.313442930809,0.014192057200,0.102340379881
euclidean,D16,4,7,8.062257748299,0,8.062257748299,8.313442930809,0.031155687445,0.251185182511
euclidean,D16,4,8,8.944271909999,0,8.944271909999,9.313442930809,0.041274574893,0.369171020810
euclidean,D16,4,9,9.848857801796,0,9.848857801796,10.313442930809,0.047171472912,0.464585129013
euclidean,D16,4,10,10.770329614269,0,10.770329614269,11.313442930809,0.050426805492,0.543113316540
euclidean,D16,4,11,11.704699910720,0,11.704699910720,12.313442930809,0.052008426080,0.608743020089
euclidean,D16,5,-10,11.180339887499,0,11.180339887499,11.641803663511,0.041274574893,0.461463776012
euclidean,D16,5,-9,10.295630140987,0,10.295630140987,10.641803663511,0.033623344835,0.346173522524
euclidean,D16,5,-8,9.433981132057,0,9.433981132057,9.641803663511,0.022029144276,0.207822531455
euclidean,D16,5,-7,8.602325267043,0,8.602325267043,8.641803663511,0.004589270371,0.039478396469
euclidean,D16,5,-6,7.810249675907,0,7.810249675907,7.641803663511,-0.021567301864,-0.168446012395
euclidean,D16,5,-5,7.071067811865,0,7.071067811865,6.641803663511,-0.060707118044,-0.429264148354
euclidean,D16,5,-4,6.403124237433,0,6.403124237433,6.313442930809,-0.014005867027,-0.089681306624
euclidean,D16,5,-3,5.830951894845,0,5.830951894845,5.985082198107,0.026433128937,0.154130303262
euclidean,D16,5,-2,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,5,-1,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,5,0,5.000000000000,0,5.000000000000,5.000000000000,0.000000000000,0.000000000000
euclidean,D16,5,1,5.099019513593,0,5.099019513593,5.328360732702,0.044977513520,0.229341219109
euclidean,D16,5,2,5.385164807135,0,5.385164807135,5.656721465405,0.050426805492,0.271556658270
euclidean,D16,5,3,5.830951894845,0,5.830951894845,5.985082198107,0.026433128937,0.154130303262
euclidean,D16,5,4,6.403124237433,0,6.403124237433,6.313442930809,-0.014005867027,-0.089681306624
euclidean,D16,5,5,7.071067811865,0,7.071067811865,6.641803663511,-0.060707118044,-0.429264148354
euclidean,D16,5,6,7.810249675907,0,7.810249675907,7.641803663511,-0.021567301864,-0.168446012395
euclidean,D16,5,7,8.602325267043,0,8.602325267043,8.641803663511,0.004589270371,0.039478396469
euclidean,D16,5,8,9.433981132057,0,9.433981132057,9.641803663511,0.022029144276,0.207822531455
euclidean,D16,5,9,10.295630140987,0,10.295630140987,10.641803663511,0.033623344835,0.346173522524
euclidean,D16,5,10,11.180339887499,0,11.180339887499,11.641803663511,0.041274574893,0.461463776012
euclidean,D16,6,-10,11.661903789691,0,11.661903789691,11.970164396214,0.026433128937,0.308260606523
euclidean,D16,6,-9,10.816653826392,0,10.816653826392,10.970164396214,0.014192057200,0.153510569822
euclidean,D16,6,-8,10.000000000000,0,10.000000000000,9.970164396214,-0.002983560379,-0.029835603786
euclidean,D16,6,-7,9.219544457293,0,9.219544457293,8.970164396214,-0.027049065410,-0.249380061079
euclidean,D16,6,-6,8.485281374239,0,8.485281374239,7.970164396214,-0.060707118044,-0.515116978025
euclidean,D16,6,-5,7.810249675907,0,7.810249675907,7.641803663511,-0.021567301864,-0.168446012395
euclidean,D16,6,-4,7.211102550928,0,7.211102550928,7.313442930809,0.014192057200,0.102340379881
euclidean,D16,6,-3,6.708203932499,0,6.708203932499,6.985082198107,0.041274574893,0.276878265607
euclidean,D16,6,-2,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,6,-1,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,6,0,6.000000000000,0,6.000000000000,6.000000000000,0.000000000000,0.000000000000
euclidean,D16,6,1,6.082762530298,0,6.082762530298,6.328360732702,0.040376095759,0.245598202404
euclidean,D16,6,2,6.324555320337,0,6.324555320337,6.656721465405,0.052520079001,0.332166145068
euclidean,D16,6,3,6.708203932499,0,6.708203932499,6.985082198107,0.041274574893,0.276878265607
euclidean,D16,6,4,7.211102550928,0,7.211102550928,7.313442930809,0.014192057200,0.102340379881
euclidean,D16,6,5,7.810249675907,0,7.810249675907,7.641803663511,-0.021567301864,-0.168446012395
euclidean,D16,6,6,8.485281374239,0,8.485281374239,7.970164396214,-0.060707118044,-0.515116978025
euclidean,D16,6,7,9.219544457293,0,9.219544457293,8.970164396214,-0.027049065410,-0.249380061079
euclidean,D16,6,8,10.000000000000,0,10.000000000000,9.970164396214,-0.002983560379,-0.029835603786
euclidean,D16,6,9,10.816653826392,0,10.816653826392,10.970164396214,0.014192057200,0.153510569822
euclidean,D16,6,10,11.661903789691,0,11.661903789691,11.970164396214,0.026433128937,0.308260606523
euclidean,D16,7,-9,11.401754250991,0,11.401754250991,11.298525128916,-0.009053792934,-0.103229122075
euclidean,D16,7,-8,10.630145812735,0,10.630145812735,10.298525128916,-0.031196249766,-0.331620683819
euclidean,D16,7,-7,9.899494936612,0,9.899494936612,9.298525128916,-0.060707118044,-0.600969807696
euclidean,D16,7,-6,9.219544457293,0,9.219544457293,8.970164396214,-0.027049065410,-0.249380061079
euclidean,D16,7,-5,8.602325267043,0,8.602325267043,8.641803663511,0.004589270371,0.039478396469
euclidean,D16,7,-4,8.062257748299,0,8.062257748299,8.313442930809,0.031155687445,0.251185182511
euclidean,D16,7,-3,7.615773105864,0,7.615773105864,7.985082198107,0.048492659525,0.369309092243
euclidean,D16,7,-2,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,7,-1,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,7,0,7.000000000000,0,7.000000000000,7.000000000000,0.000000000000,0.000000000000
euclidean,D16,7,1,7.071067811865,0,7.071067811865,7.328360732702,0.036386713815,0.257292920837
euclidean,D16,7,2,7.280109889281,0,7.280109889281,7.656721465405,0.051731578486,0.376611576124
euclidean,D16,7,3,7.615773105864,0,7.615773105864,7.985082198107,0.048492659525,0.369309092243
euclidean,D16,7,4,8.062257748299,0,8.062257748299,8.313442930809,0.031155687445,0.251185182511
euclidean,D16,7,5,8.602325267043,0,8.602325267043,8.641803663511,0.004589270371,0.039478396469
euclidean,D16,7,6,9.219544457293,0,9.219544457293,8.970164396214,-0.027049065410,-0.249380061079
euclidean,D16,7,7,9.899494936612,0,9.899494936612,9.298525128916,-0.060707118044,-0.600969807696
euclidean,D16,7,8,10.630145812735,0,10.630145812735,10.298525128916,-0.031196249766,-0.331620683819
euclidean,D16,7,9,11.401754250991,0,11.401754250991,11.298525128916,-0.009053792934,-0.103229122075
euclidean,D16,8,-8,11.313708498985,0,11.313708498985,10.626885861618,-0.060707118044,-0.686822637367
euclidean,D16,8,-7,10.630145812735,0,10.630145812735,10.298525128916,-0.031196249766,-0.331620683819
euclidean,D16,8,-6,10.000000000000,0,10.000000000000,9.970164396214,-0.002983560379,-0.029835603786
euclidean,D16,8,-5,9.433981132057,0,9.433981132057,9.641803663511,0.022029144276,0.207822531455
euclidean,D16,8,-4,8.944271909999,0,8.944271909999,9.313442930809,0.041274574893,0.369171020810
euclidean,D16,8,-3,8.544003745318,0,8.544003745318,8.985082198107,0.051624328118,0.441078452789
euclidean,D16,8,-2,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,8,-1,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,8,0,8.000000000000,0,8.000000000000,8.000000000000,0.000000000000,0.000000000000
euclidean,D16,8,1,8.062257748299,0,8.062257748299,8.328360732702,0.033006013044,0.266102984404
euclidean,D16,8,2,8.246211251235,0,8.246211251235,8.656721465405,0.049781675689,0.410510214169
euclidean,D16,8,3,8.544003745318,0,8.544003745318,8.985082198107,0.051624328118,0.441078452789
euclidean,D16,8,4,8.944271909999,0,8.944271909999,9.313442930809,0.041274574893,0.369171020810
euclidean,D16,8,5,9.433981132057,0,9.433981132057,9.641803663511,0.022029144276,0.207822531455
euclidean,D16,8,6,10.000000000000,0,10.000000000000,9.970164396214,-0.002983560379,-0.029835603786
euclidean,D16,8,7,10.630145812735,0,10.630145812735,10.298525128916,-0.031196249766,-0.331620683819
euclidean,D16,8,8,11.313708498985,0,11.313708498985,10.626885861618,-0.060707118044,-0.686822637367
euclidean,D16,9,-7,11.401754250991,0,11.401754250991,11.298525128916,-0.009053792934,-0.103229122075
euclidean,D16,9,-6,10.816653826392,0,10.816653826392,10.970164396214,0.014192057200,0.153510569822
euclidean,D16,9,-5,10.295630140987,0,10.295630140987,10.641803663511,0.033623344835,0.346173522524
euclidean,D16,9,-4,9.848857801796,0,9.848857801796,10.313442930809,0.047171472912,0.464585129013
euclidean,D16,9,-3,9.486832980505,0,9.486832980505,9.985082198107,0.052520079001,0.498249217602
euclidean,D16,9,-2,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,9,-1,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,9,0,9.000000000000,0,9.000000000000,9.000000000000,0.000000000000,0.000000000000
euclidean,D16,9,1,9.055385138137,0,9.055385138137,9.328360732702,0.030145111489,0.272975594565
euclidean,D16,9,2,9.219544457293,0,9.219544457293,9.656721465405,0.047418504259,0.437177008112
euclidean,D16,9,3,9.486832980505,0,9.486832980505,9.985082198107,0.052520079001,0.498249217602
euclidean,D16,9,4,9.848857801796,0,9.848857801796,10.313442930809,0.047171472912,0.464585129013
euclidean,D16,9,5,10.295630140987,0,10.295630140987,10.641803663511,0.033623344835,0.346173522524
euclidean,D16,9,6,10.816653826392,0,10.816653826392,10.970164396214,0.014192057200,0.153510569822
euclidean,D16,9,7,11.401754250991,0,11.401754250991,11.298525128916,-0.009053792934,-0.103229122075
euclidean,D16,10,-6,11.661903789691,0,11.661903789691,11.970164396214,0.026433128937,0.308260606523
euclidean,D16,10,-5,11.180339887499,0,11.180339887499,11.641803663511,0.041274574893,0.461463776012
euclidean,D16,10,-4,10.770329614269,0,10.770329614269,11.313442930809,0.050426805492,0.543113316540
euclidean,D16,10,-3,10.440306508911,0,10.440306508911,10.985082198107,0.052180047466,0.544775689196
euclidean,D16,10,-2,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,10,-1,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,10,0,10.000000000000,0,10.000000000000,10.000000000000,0.000000000000,0.000000000000
euclidean,D16,10,1,10.049875621121,0,10.049875621121,10.328360732702,0.027710304294,0.278485111581
euclidean,D16,10,2,10.198039027186,0,10.198039027186,10.656721465405,0.044977513520,0.458682438219
euclidean,D16,10,3,10.440306508911,0,10.440306508911,10.985082198107,0.052180047466,0.544775689196
euclidean,D16,10,4,10.770329614269,0,10.770329614269,11.313442930809,0.050426805492,0.543113316540
euclidean,D16,10,5,11.180339887499,0,11.180339887499,11.641803663511,0.041274574893,0.461463776012
euclidean,D16,10,6,11.661903789691,0,11.661903789691,11.970164396214,0.026433128937,0.308260606523
euclidean,D16,11,-4,11.704699910720,0,11.704699910720,12.313442930809,0.052008426080,0.608743020089
