goal,wZ0,wX0,wY0,wZ0_wX0,wX0_wZ0,wZ0_wX0_wY0
wZ0,0.0,0.9418865558607825,1.529808451089746,0.8237411279457957,0.5006991645240982,1.4749296525724949
wX0,0.9418865558607825,0.0,1.7751360212534901,0.7445874862144413,0.825506330898376,1.688619040075242
wY0,1.529808451089746,1.7751360212534901,0.0,1.7634516500182387,1.30516209837177,1.2173417914629516
wZ0_wX0,0.8237411279457957,0.7445874862144413,1.7634516500182387,0.0,0.5435560578412728,1.2136926606696377
wX0_wZ0,0.5006991645240982,0.825506330898376,1.30516209837177,0.5435560578412728,0.0,1.0603219856433757
wZ0_wX0_wY0,1.4749296525724949,1.688619040075242,1.2173417914629516,1.2136926606696377,1.0603219856433757,0.0
